Displacement:0,Displacement:1,Displacement:2,Points:0,Points:1,Points:2,vtkOriginalIndices
-9.5108e-05,-0.000102608,-0.000195676,0.00952119,0.026987,0.0368286,134
-0.000113534,-8.62312e-05,-0.000173469,0.00862719,0.0267638,0.0368997,135
-0.000119899,-7.467e-05,-0.00015822,0.00774575,0.0264781,0.0369907,136
-0.00012473,-7.43764e-05,-0.000118501,0.00687994,0.0261307,0.0371015,137
-0.000116289,-8.05502e-05,-9.65241e-05,0.00603278,0.0257227,0.0372318,138
-0.000116113,-7.24044e-05,-8.03053e-05,0.00520719,0.0252552,0.0373811,139
-9.86129e-05,-6.55251e-05,-4.44445e-05,0.00440605,0.0247296,0.0375491,140
-8.26363e-05,-5.14076e-05,-2.71785e-05,0.00363214,0.0241473,0.0377354,141
-6.5457e-05,-3.22553e-05,-1.70663e-05,0.00288815,0.02351,0.0379397,142
-4.15794e-05,-3.70787e-05,-3.03584e-06,0.00217666,0.0228195,0.0381617,143
-3.44945e-05,-3.02415e-05,-4.98859e-06,0.00150014,0.0220773,0.038401,144
-2.17582e-05,-2.04428e-05,-2.42408e-06,0.000860938,0.0212853,0.0386574,145
-1.24027e-05,-1.45598e-05,1.42661e-07,0.000261275,0.020445,0.038931,146
-7.27799e-06,-8.54608e-06,3.27783e-07,-0.00029676,0.0195579,0.039222,147
-1.95707e-06,-2.2398e-06,9.37482e-07,-0.000811241,0.0186248,0.0395311,148
-3.03217e-05,-8.25535e-05,-0.000204297,0.0113215,0.0267542,0.0359209,149
-4.68099e-05,-7.41451e-05,-0.000184889,0.0103988,0.0266542,0.0359529,150
-7.53587e-05,-8.44849e-05,-0.000168284,0.00948271,0.026488,0.0360062,151
-8.89438e-05,-6.6656e-05,-0.000140726,0.00857652,0.0262561,0.0360807,152
-0.000101115,-6.0321e-05,-0.000113235,0.00768343,0.0259591,0.0361764,153
-0.000102755,-6.08375e-05,-9.21725e-05,0.00680665,0.025598,0.0362928,154
-9.66855e-05,-6.57755e-05,-6.96153e-05,0.00594931,0.0251736,0.0364298,155
-9.26488e-05,-5.8274e-05,-5.26971e-05,0.00511446,0.024687,0.0365868,156
-7.94456e-05,-4.94048e-05,-3.52666e-05,0.0043051,0.0241397,0.0367638,157
-6.27657e-05,-3.46387e-05,-2.17602e-05,0.00352411,0.0235332,0.0369607,158
-4.28779e-05,-2.67674e-05,-5.60325e-06,0.00277428,0.022869,0.0371772,159
-3.06311e-05,-2.37721e-05,-1.83519e-06,0.00205829,0.0221485,0.0374133,160
-2.14538e-05,-2.12423e-05,-5.73512e-06,0.0013787,0.0213733,0.0376688,161
-1.40467e-05,-1.20792e-05,-9.26053e-07,0.000737937,0.0205445,0.0379439,162
-5.61811e-06,-6.30046e-06,5.04292e-07,0.000138291,0.0196633,0.0382393,163
-2.625e-05,-5.87865e-05,-0.000165383,0.0113316,0.0262259,0.0351198,164
-3.63211e-05,-4.87857e-05,-0.000148511,0.0104189,0.0261269,0.0351519,165
-5.50588e-05,-5.4254e-05,-0.000129587,0.00951257,0.0259623,0.0352053,166
-7.51197e-05,-4.43803e-05,-0.000113786,0.00861582,0.0257325,0.0352801,167
-7.68923e-05,-4.10557e-05,-8.3759e-05,0.00773177,0.0254382,0.0353761,168
-7.57065e-05,-4.18018e-05,-6.49345e-05,0.0068635,0.0250801,0.0354932,169
-7.4924e-05,-3.71943e-05,-4.75735e-05,0.00601405,0.0246591,0.0356312,170
-7.6357e-05,-4.23645e-05,-4.02617e-05,0.00518638,0.0241762,0.03579,171
-6.62164e-05,-3.83797e-05,-2.66041e-05,0.00438338,0.0236323,0.035969,172
-5.39198e-05,-3.02352e-05,-1.57904e-05,0.00360787,0.0230289,0.0361685,173
-3.28691e-05,-1.94466e-05,-1.17532e-07,0.00286256,0.0223673,0.0363888,174
-2.44735e-05,-1.37839e-05,1.00689e-06,0.00215004,0.0216485,0.0366298,175
-1.58462e-05,-1.11934e-05,-3.35497e-06,0.00147281,0.0208739,0.0368921,176
-3.4277e-05,-2.80177e-05,-0.000123609,0.0113633,0.0256593,0.0343461,177
-4.27315e-05,-3.31865e-05,-0.000114423,0.0104819,0.0255658,0.0343769,178
-4.47921e-05,-2.57957e-05,-9.42445e-05,0.00960635,0.0254103,0.0344283,179
-5.47232e-05,-3.0101e-05,-8.28029e-05,0.00873938,0.0251931,0.0345002,180
-5.79187e-05,-1.64536e-05,-5.79947e-05,0.00788383,0.0249147,0.0345926,181
-5.30426e-05,-2.30475e-05,-3.97011e-05,0.0070425,0.0245756,0.0347053,182
-5.14621e-05,-1.7413e-05,-2.29133e-05,0.00621811,0.0241768,0.0348385,183
-5.11928e-05,-1.48374e-05,-2.38879e-05,0.00541337,0.0237188,0.034992,184
-4.38372e-05,-1.53609e-05,-1.85291e-05,0.00463088,0.0232027,0.0351658,185
-3.46041e-05,-5.70239e-06,-1.09239e-05,0.0038732,0.0226293,0.0353602,186
-1.70466e-05,-3.88529e-06,-6.41981e-07,0.0031428,0.0219996,0.0355753,187
-9.7551e-06,5.76641e-06,-7.74056e-05,0.0113658,0.0250523,0.0336027,188
-2.27512e-05,-1.3982e-06,-8.16167e-05,0.010487,0.0249579,0.0336345,189
-2.72536e-05,-3.76096e-06,-6.38952e-05,0.00961395,0.024801,0.0336875,190
-3.09836e-05,-4.15885e-06,-4.60825e-05,0.00874939,0.0245817,0.0337617,191
-2.52568e-05,-4.40055e-07,-2.15237e-05,0.00789616,0.0243006,0.0338571,192
-2.85593e-05,-2.74064e-06,-1.99172e-05,0.00705702,0.0239581,0.0339738,193
-2.51737e-05,-3.48328e-06,-4.05564e-06,0.00623469,0.023555,0.0341118,194
-3.67329e-05,-0.000203247,-0.000252095,0.0113146,0.0290233,0.0411909,195
-9.81532e-05,-0.000206648,-0.000260228,0.0103852,0.0289248,0.041222,196
-0.000155924,-0.000200951,-0.000250072,0.00946251,0.0287609,0.0412737,197
-0.000188489,-0.000192156,-0.000229062,0.00854992,0.0285323,0.0413457,198
-0.000209488,-0.000176387,-0.000189883,0.00765073,0.0282398,0.0414379,199
-0.00023125,-0.000151042,-0.000168073,0.00676821,0.0278845,0.0415499,200
-0.000224483,-0.00014513,-0.000131259,0.00590555,0.0274677,0.0416813,201
-0.000213615,-0.000127939,-9.68737e-05,0.00506588,0.0269907,0.0418317,202
-0.000196376,-0.000111843,-6.60649e-05,0.00425225,0.0264554,0.0420004,203
-0.00016583,-9.52858e-05,-3.97251e-05,0.00346761,0.0258637,0.042187,204
-0.000130173,-8.11729e-05,-2.51901e-05,0.00271479,0.0252176,0.0423906,205
-0.000100057,-6.18281e-05,-1.00577e-05,0.00199653,0.0245194,0.0426106,206
-6.05124e-05,-4.86873e-05,-6.1387e-06,0.00131543,0.0237718,0.0428463,207
-4.36378e-05,-3.89954e-05,-3.61689e-06,0.000673964,0.0229772,0.0430967,208
-2.76952e-05,-2.74776e-05,-4.91442e-08,7.44509e-05,0.0221384,0.0433611,209
-1.51038e-05,-1.66976e-05,7.18154e-07,-0.000480928,0.0212584,0.0436383,210
-4.63414e-06,-6.10923e-06,-3.96517e-07,-0.000990164,0.0203401,0.0439276,211
-4.64606e-05,-0.000212276,-0.000226693,0.0113257,0.0292424,0.0421254,212
-0.000102243,-0.000206685,-0.00024198,0.0104072,0.0291458,0.0421558,213
-0.000149698,-0.000206829,-0.000225924,0.00949515,0.0289852,0.0422065,214
-0.000189343,-0.000194825,-0.000202296,0.00859289,0.0287611,0.0422771,215
-0.000224991,-0.000182219,-0.000176872,0.00770357,0.0284742,0.0423674,216
-0.000245311,-0.000158503,-0.000162099,0.00683033,0.0281256,0.0424771,217
-0.000241474,-0.000140969,-0.000123277,0.00597627,0.0277164,0.0426058,218
-0.000229403,-0.00013011,-8.97529e-05,0.00514441,0.0272481,0.0427533,219
-0.000205445,-0.000115369,-6.5348e-05,0.00433769,0.0267222,0.0429189,220
-0.000176927,-9.53625e-05,-3.82843e-05,0.00355897,0.0261404,0.043102,221
-0.00014112,-8.27773e-05,-2.0976e-05,0.00281101,0.0255048,0.0433019,222
-0.00010871,-6.70822e-05,-7.79979e-06,0.00209645,0.0248173,0.0435181,223
-7.2995e-05,-5.04277e-05,-6.18231e-06,0.00141782,0.0240803,0.0437498,224
-4.37909e-05,-3.94476e-05,-4.63242e-06,0.000777534,0.0232959,0.0439961,225
-2.78198e-05,-2.68066e-05,1.26006e-06,0.000177842,0.0224667,0.0442565,226
-1.38251e-05,-1.54721e-05,-1.39372e-06,-0.000379118,0.0215951,0.0445299,227
-5.9152e-06,-7.40836e-06,2.53681e-06,-0.000891387,0.0206833,0.0448154,228
-7.20576e-05,-0.000199691,-0.000213957,0.0113412,0.0294143,0.0430695,229
-0.000111423,-0.000207864,-0.00020754,0.010438,0.0293203,0.0430992,230
-0.000149416,-0.000195956,-0.000189459,0.009541,0.029164,0.0431483,231
-0.000197671,-0.000198463,-0.000178633,0.00865327,0.0289458,0.0432168,232
-0.000229618,-0.000174545,-0.000160398,0.00777784,0.0286664,0.0433045,233
-0.000243754,-0.000164216,-0.000144196,0.00691771,0.0283268,0.0434111,234
-0.00024314,-0.000151443,-0.000107831,0.00607581,0.027928,0.0435362,235
-0.000232912,-0.000130998,-8.2989e-05,0.00525503,0.0274712,0.0436794,236
-0.000208748,-0.000118883,-5.99075e-05,0.00445817,0.0269578,0.0438402,237
-0.000182245,-9.92588e-05,-3.56123e-05,0.00368797,0.0263893,0.0440182,238
-0.000149218,-8.19967e-05,-2.18161e-05,0.00294706,0.0257675,0.044213,239
-0.000111789,-7.00068e-05,-9.4034e-06,0.00223797,0.0250942,0.0444236,240
-8.22842e-05,-5.63818e-05,-8.3305e-07,0.00156313,0.0243711,0.0446494,241
-5.43334e-05,-4.34144e-05,-3.13622e-06,0.000924851,0.0236003,0.0448897,242
-3.36978e-05,-3.03557e-05,5.14379e-07,0.000325309,0.0227835,0.0451438,243
-1.77632e-05,-1.82318e-05,2.61861e-06,-0.000233434,0.0219225,0.0454107,244
-5.96604e-06,-7.21048e-06,3.23056e-08,-0.000749471,0.0210188,0.0456895,245
-6.59897e-05,-0.000168866,-0.000177748,0.0113084,0.0295348,0.0440223,246
-0.000102594,-0.00019155,-0.000172951,0.0103728,0.0294329,0.0440543,247
-0.000152716,-0.000205823,-0.000160768,0.00944404,0.0292635,0.0441072,248
-0.00020171,-0.000205489,-0.000149592,0.00852562,0.0290271,0.0441809,249
-0.000239496,-0.00017724,-0.00013523,0.00762086,0.0287244,0.0442752,250
-0.000252091,-0.000164792,-0.000103964,0.00673311,0.0283564,0.0443899,251
-0.000246926,-0.000152878,-8.03271e-05,0.00586561,0.0279243,0.0445247,252
-0.000242741,-0.000125248,-5.74787e-05,0.00502156,0.0274293,0.0446789,253
-0.000216548,-0.000112542,-4.17865e-05,0.00420407,0.0268729,0.0448518,254
-0.000179677,-9.72281e-05,-1.98093e-05,0.00341612,0.0262567,0.0450429,255
-0.000139407,-7.9081e-05,-7.45379e-06,0.00266062,0.0255824,0.0452515,256
-9.46342e-05,-6.76231e-05,-1.11947e-06,0.00194033,0.0248518,0.0454774,257
-7.04557e-05,-5.41703e-05,2.6796e-06,0.00125792,0.0240665,0.0457192,258
-4.47963e-05,-3.74515e-05,-5.13226e-07,0.000615884,0.0232281,0.045976,259
-2.26994e-05,-2.25228e-05,2.15666e-06,1.65826e-05,0.0223379,0.0462468,260
-8.88713e-06,-1.09326e-05,1.1686e-06,-0.000537785,0.0213968,0.0465304,261
-5.58292e-05,-0.000157793,-0.000134674,0.0113323,0.029611,0.0449787,262
-9.83855e-05,-0.000179867,-0.000131306,0.0104203,0.0295131,0.0450092,263
-0.000145108,-0.00020316,-0.00012228,0.00951468,0.0293502,0.0450596,264
-0.000183892,-0.000211775,-0.000117847,0.0086186,0.0291229,0.04513,265
-0.000227613,-0.00017777,-0.00010999,0.00773519,0.0288316,0.0452199,266
-0.000243389,-0.000168257,-7.62889e-05,0.00686752,0.0284773,0.0453292,267
-0.00025607,-0.000154019,-5.94127e-05,0.00601862,0.0280608,0.0454574,268
-0.000251937,-0.000128395,-4.13197e-05,0.00519146,0.0275832,0.0456042,269
-0.000220645,-0.000118358,-2.97326e-05,0.00438892,0.0270457,0.0457693,270
-0.000184189,-9.9548e-05,-1.48935e-05,0.0036138,0.0264496,0.0459519,271
-0.000146313,-7.78958e-05,-3.66659e-06,0.00286881,0.0257961,0.0461513,272
-0.00010353,-6.38739e-05,3.46018e-06,0.00215654,0.0250866,0.0463667,273
-7.00876e-05,-5.0903e-05,-1.33054e-07,0.00147948,0.0243221,0.0465972,274
-4.45307e-05,-3.72291e-05,5.05547e-07,0.000839994,0.0235038,0.046842,275
-2.35586e-05,-2.2092e-05,-7.5291e-08,0.000240314,0.0226321,0.0470999,276
-5.5862e-05,-0.000108318,-9.82848e-05,0.0113314,0.0296369,0.0459383,277
-8.74459e-05,-0.000153812,-9.62471e-05,0.0104185,0.0295374,0.0459688,278
-0.000130126,-0.000196267,-9.16314e-05,0.00951198,0.0293718,0.0460195,279
-0.000190411,-0.000176933,-8.73944e-05,0.00861505,0.0291406,0.04609,280
-0.00021974,-0.000168586,-8.47906e-05,0.00773082,0.0288443,0.0461802,281
-0.000241933,-0.000166727,-4.95197e-05,0.00686239,0.0284837,0.0462898,282
-0.000246154,-0.000138257,-2.89316e-05,0.00601277,0.0280595,0.0464182,283
-0.000231548,-0.000124775,-2.2844e-05,0.00518496,0.0275727,0.0465652,284
-0.000205993,-0.000109585,-1.48681e-05,0.00438184,0.0270243,0.0467306,285
-0.000171694,-9.19165e-05,-5.87375e-06,0.00360622,0.0264152,0.0469133,286
-0.000134489,-7.44814e-05,7.96278e-07,0.00286082,0.0257466,0.0471125,287
-9.36294e-05,-6.23589e-05,5.03772e-06,0.00214823,0.0250193,0.0473274,288
-6.3046e-05,-4.81174e-05,3.90391e-07,0.00147095,0.024234,0.0475569,289
-5.1675e-05,-9.43057e-05,-5.92842e-05,0.0112899,0.0296112,0.046899,290
-0.000101564,-0.000144282,-6.07185e-05,0.0103359,0.0295006,0.0469323,291
-0.000142793,-0.000176074,-5.09452e-05,0.00938929,0.0293166,0.0469874,292
-0.000198544,-0.000159826,-5.40109e-05,0.00845358,0.0290597,0.0470639,293
-0.000224372,-0.00015165,-4.79486e-05,0.00753236,0.0287304,0.0471622,294
-0.000239918,-0.000134226,-1.35331e-05,0.00662916,0.0283294,0.0472819,295
-0.000238332,-0.000115673,-5.46391e-06,0.00574742,0.0278576,0.0474217,296
-0.00020899,-0.000107451,-6.16265e-06,0.00489052,0.0273158,0.0475811,297
-0.000178604,-9.05587e-05,9.15493e-07,0.00406172,0.026705,0.0477595,298
-0.000135641,-7.86523e-05,3.34248e-06,0.0032642,0.0260258,0.0479569,299
-3.67184e-05,-9.7904e-05,-3.04431e-05,0.0113661,0.0295457,0.0478541,300
-8.90371e-05,-0.000130833,-3.75532e-05,0.0104876,0.0294503,0.0478822,301
-0.000131401,-0.000169176,-1.11502e-05,0.00961476,0.0292915,0.0479288,302
-0.000173011,-0.000171769,-2.06626e-05,0.00875047,0.0290694,0.0479938,303
-0.000205087,-0.000142775,-2.13408e-05,0.00789749,0.0287846,0.0480768,304
-0.000216946,-0.000140273,4.50793e-07,0.00705858,0.0284374,0.0481776,305
-0.000221408,-0.000113108,1.65578e-06,0.00623647,0.0280282,0.0482957,306
-7.56273e-10,-5.36052e-08,-5.81431e-09,0.0122476,0.0271702,0.0479715,307
-5.84409e-09,-5.63756e-08,-7.88765e-09,0.0131817,0.0271437,0.0479715,308
-6.79279e-10,-6.1165e-08,-6.04266e-09,0.0141128,0.0270644,0.0479715,309
