Displacement:0,Displacement:1,Displacement:2,Points:0,Points:1,Points:2,vtkOriginalIndices
-1.41654e-08,-1.0239e-08,-3.35783e-09,-0.00107472,0.0203538,0.0467043,52
-4.51348e-05,-0.000173601,-0.000238015,0.0111213,0.0287429,0.0402732,53
-0.000112499,-0.000190846,-0.000228282,0.010001,0.0285994,0.0403184,54
-0.000169885,-0.000166171,-0.00022122,0.00889268,0.0283612,0.0403935,55
-0.000191,-0.000158414,-0.000199427,0.00780205,0.0280295,0.0404981,56
-0.000203574,-0.000135869,-0.000139342,0.00673493,0.027606,0.0406317,57
-0.000204153,-0.000116818,-0.000104892,0.00569695,0.027093,0.0407934,58
-0.000182254,-9.83002e-05,-7.06136e-05,0.00469359,0.0264931,0.0409825,59
-0.00015381,-8.94108e-05,-4.26534e-05,0.00373016,0.0258096,0.041198,60
-0.000125277,-7.47771e-05,-2.79637e-05,0.00281176,0.0250461,0.0414388,61
-7.43861e-05,-5.68365e-05,-1.21886e-05,0.00194324,0.0242066,0.0417035,62
-5.33984e-05,-4.53681e-05,-2.39601e-06,0.00112919,0.0232956,0.0419907,63
-3.40693e-05,-3.2011e-05,2.65117e-06,0.00037391,0.0223178,0.042299,64
-1.89577e-05,-1.94211e-05,2.07763e-06,-0.000318604,0.0212784,0.0426267,65
-5.23441e-06,-6.20731e-06,2.26236e-06,-0.000944692,0.020183,0.0429721,66
-3.27382e-05,-0.000150115,-0.00024509,0.0111207,0.0283675,0.0391969,67
-8.4782e-05,-0.000162269,-0.000226332,0.00999991,0.0282237,0.0392423,68
-0.000138693,-0.000158533,-0.000219111,0.00889101,0.0279848,0.0393177,69
-0.000174565,-0.000142355,-0.000198991,0.00779987,0.0276521,0.0394225,70
-0.000185118,-0.000117316,-0.000141407,0.00673227,0.0272274,0.0395566,71
-0.000176465,-0.000101442,-0.000101762,0.00569386,0.0267127,0.0397188,72
-0.000154379,-9.00913e-05,-6.78582e-05,0.00469012,0.026111,0.0399086,73
-0.000130351,-7.72804e-05,-4.04457e-05,0.00372637,0.0254252,0.040125,74
-0.000100716,-5.74689e-05,-2.06845e-05,0.00280771,0.0246589,0.0403666,75
-6.8613e-05,-5.00969e-05,-1.39219e-05,0.001939,0.0238161,0.0406326,76
-4.66545e-05,-3.83812e-05,-2.53975e-06,0.00112484,0.0229012,0.0409212,77
-2.85613e-05,-2.64902e-05,2.50323e-06,0.000369531,0.0219187,0.0412312,78
-1.32231e-05,-1.47164e-05,9.282e-07,-0.000322925,0.0208736,0.0415612,79
-3.51502e-06,-4.65712e-06,1.17431e-06,-0.000948865,0.0197709,0.0419093,80
-3.86446e-05,-0.000132068,-0.000241602,0.0111287,0.0279289,0.0381449,81
-7.24129e-05,-0.000141527,-0.000212021,0.0100158,0.0277863,0.03819,82
-0.000116848,-0.000139973,-0.000213672,0.00891459,0.0275496,0.0382648,83
-0.000144443,-0.000123534,-0.000192264,0.00783073,0.0272197,0.038369,84
-0.000150014,-0.000106001,-0.000134187,0.00676991,0.0267985,0.0385023,85
-0.000143392,-8.67491e-05,-9.35015e-05,0.00573766,0.0262879,0.0386635,86
-0.000126837,-7.56076e-05,-6.40755e-05,0.00473937,0.0256905,0.0388525,87
-0.000106884,-7.00444e-05,-3.29411e-05,0.00378024,0.0250092,0.0390679,88
-8.60167e-05,-5.42184e-05,-1.37969e-05,0.00286528,0.0242473,0.039309,89
-5.98508e-05,-4.93225e-05,-8.98164e-06,0.00199926,0.0234085,0.0395748,90
-4.29968e-05,-3.6223e-05,6.1303e-07,0.0011867,0.0224964,0.0398637,91
-2.64661e-05,-2.37095e-05,3.54499e-06,0.000431827,0.0215153,0.0401751,92
-1.23908e-05,-1.45048e-05,4.65787e-08,-0.000261407,0.0204694,0.0405076,93
-2.88451e-06,-4.08755e-06,4.26314e-07,-0.000889395,0.0193624,0.0408605,94
-2.56883e-05,-0.000105578,-0.000229555,0.0111444,0.0274284,0.037121,95
-5.4699e-05,-0.000108268,-0.000198661,0.010047,0.0272888,0.0371655,96
-9.41429e-05,-0.000111856,-0.000199928,0.00896073,0.0270565,0.0372391,97
-0.00011628,-0.000104578,-0.000181844,0.00789112,0.0267329,0.0373419,98
-0.000115621,-8.33701e-05,-0.000124121,0.0068436,0.0263194,0.0374734,99
-0.000110681,-6.50672e-05,-8.17131e-05,0.00582349,0.0258179,0.0376327,100
-9.86665e-05,-5.54607e-05,-5.66561e-05,0.00483595,0.0252306,0.0378198,101
-8.08509e-05,-4.0538e-05,-2.56913e-05,0.00388599,0.02456,0.0380333,102
-6.23876e-05,-3.7499e-05,-1.30682e-05,0.00297843,0.0238091,0.0382731,103
-4.04163e-05,-3.50806e-05,-5.84975e-06,0.00211787,0.0229808,0.0385376,104
-3.11971e-05,-2.54518e-05,-7.79212e-07,0.00130868,0.0220786,0.038827,105
-1.76723e-05,-1.59054e-05,3.59566e-06,0.000554949,0.0211055,0.03914,106
-8.84766e-06,-1.06846e-05,8.28573e-07,-0.000139492,0.0200647,0.0394768,107
-3.42338e-06,-4.85563e-06,6.01017e-07,-0.000771118,0.0189588,0.0398376,108
-2.26895e-05,-8.43322e-05,-0.000196218,0.0111665,0.0268679,0.0361289,109
-4.52711e-05,-8.10255e-05,-0.000169521,0.0100908,0.0267324,0.0361728,110
-6.47497e-05,-6.39679e-05,-0.000167101,0.00902567,0.0265065,0.0362447,111
-8.09249e-05,-7.45804e-05,-0.000153121,0.00797619,0.0261922,0.0363459,112
-8.80451e-05,-6.52568e-05,-0.000106174,0.0069475,0.0257897,0.0364747,113
-8.78934e-05,-5.20703e-05,-6.68643e-05,0.00594462,0.0253016,0.036632,114
-7.45373e-05,-3.77771e-05,-4.37216e-05,0.00497244,0.0247289,0.0368161,115
-6.14625e-05,-2.63879e-05,-1.79922e-05,0.00403567,0.0240745,0.0370276,116
-4.18879e-05,-2.05915e-05,-9.06387e-06,0.0031389,0.0233401,0.0372651,117
-2.48608e-05,-1.82346e-05,-3.17703e-06,0.00228648,0.0225289,0.0375291,118
-1.60274e-05,-1.44879e-05,-2.82798e-06,0.00148257,0.0216428,0.0378186,119
-8.0396e-06,-6.42497e-06,1.09281e-06,0.000731069,0.0206847,0.0381346,120
-2.70434e-06,-2.88682e-06,1.51703e-07,3.56479e-05,0.019656,0.038477,121
-2.03523e-05,-5.24998e-05,-0.000152612,0.0110921,0.0262405,0.0351753,122
-4.3172e-05,-4.80972e-05,-0.000136949,0.00994316,0.0260832,0.0352263,123
-5.16391e-05,-4.66079e-05,-0.000121119,0.00880705,0.0258221,0.0353117,124
-6.52461e-05,-4.93258e-05,-9.97944e-05,0.00769008,0.0254576,0.0354301,125
-7.32579e-05,-3.22703e-05,-5.90354e-05,0.00659847,0.0249917,0.035582,126
-5.92144e-05,-3.39677e-05,-4.17811e-05,0.00553829,0.0244265,0.0357674,127
-4.41378e-05,-1.25999e-05,-1.40497e-05,0.00451544,0.0237636,0.0359852,128
-2.5032e-05,-1.31677e-05,5.96961e-07,0.00353561,0.0230057,0.0362356,129
-1.91115e-05,-7.80565e-06,8.96527e-07,0.00260426,0.0221555,0.0365189,130
-1.15248e-05,-8.0438e-06,-2.47153e-07,0.00172656,0.0212152,0.036835,131
-1.26604e-05,-2.89461e-05,-0.000106227,0.0111293,0.0255664,0.0342573,132
-2.94857e-05,-2.44331e-05,-9.11516e-05,0.0100169,0.0254169,0.0343072,133
-3.72308e-05,-3.45221e-05,-8.46057e-05,0.00891618,0.025168,0.0343898,134
-4.03713e-05,-2.47707e-05,-6.76929e-05,0.0078328,0.0248207,0.0345052,135
-4.722e-05,-1.24473e-05,-3.39682e-05,0.00677243,0.0243767,0.034654,136
-4.02341e-05,-1.26954e-05,-2.54832e-05,0.0057406,0.0238364,0.0348347,137
-2.8742e-05,-3.6016e-06,-6.75107e-06,0.00474267,0.0232026,0.0350488,138
-1.43997e-05,-6.41613e-06,2.6357e-06,0.00378385,0.0224765,0.0352958,139
-7.93124e-06,-7.97203e-07,-5.84678e-05,0.0111315,0.0248354,0.0333829,140
-1.8377e-05,-3.91785e-06,-4.54347e-05,0.0100213,0.0246838,0.0334348,141
-2.68297e-05,-8.0107e-06,-4.57061e-05,0.00892262,0.0244313,0.0335209,142
-3.18646e-05,-6.46707e-06,-3.05334e-05,0.00784124,0.0240789,0.0336414,143
-5.63884e-05,-0.000163337,-0.000226487,0.0111307,0.0290536,0.0413699,144
-0.000100091,-0.000180611,-0.000230284,0.0100197,0.0289122,0.0414144,145
-0.00016064,-0.000164412,-0.000214611,0.0089203,0.0286775,0.0414884,146
-0.00019857,-0.000170999,-0.00018437,0.0078382,0.0283506,0.0415914,147
-0.000224017,-0.000135312,-0.000142814,0.00677903,0.0279332,0.0417229,148
-0.00022196,-0.000119048,-0.000106768,0.00574827,0.0274274,0.0418824,149
-0.000196275,-0.00010598,-7.07202e-05,0.0047513,0.0268359,0.0420688,150
-0.000164993,-9.77586e-05,-4.47632e-05,0.0037933,0.0261615,0.0422814,151
-0.000134279,-8.33489e-05,-2.6409e-05,0.00287924,0.0254079,0.0425189,152
-9.22374e-05,-6.33742e-05,-5.39986e-06,0.00201388,0.0245787,0.0427801,153
-6.27972e-05,-5.13927e-05,-3.00964e-06,0.00120172,0.0236782,0.043064,154
-4.03837e-05,-3.47681e-05,2.23937e-06,0.00044697,0.0227109,0.0433687,155
-2.00609e-05,-2.15847e-05,7.17026e-07,-0.000246438,0.0216815,0.0436929,156
-8.81689e-06,-1.17546e-05,2.55466e-06,-0.000874897,0.0205949,0.044035,157
-5.37032e-05,-0.00015744,-0.000205045,0.0111483,0.0292985,0.0424829,158
-0.000109233,-0.000193339,-0.000196065,0.0100547,0.0291608,0.0425261,159
-0.000155813,-0.00019894,-0.000168521,0.00897219,0.0289321,0.0425982,160
-0.000190236,-0.000191657,-0.000155635,0.00790614,0.0286135,0.0426984,161
-0.000223438,-0.00015889,-0.000137567,0.00686193,0.0282065,0.0428264,162
-0.000240357,-0.000130736,-0.000107,0.00584485,0.0277131,0.0429817,163
-0.000216767,-0.000114524,-6.42084e-05,0.00486001,0.0271354,0.0431632,164
-0.000181846,-0.000102328,-4.30875e-05,0.00391235,0.0264764,0.0433704,165
-0.000147971,-9.05308e-05,-2.15705e-05,0.00300667,0.025739,0.0436019,166
-0.000107073,-6.60705e-05,-2.55205e-06,0.00214751,0.0249266,0.0438572,167
-7.10506e-05,-5.35418e-05,-3.4471e-06,0.0013392,0.0240427,0.0441344,168
-4.48148e-05,-3.76141e-05,4.4946e-07,0.000585809,0.0230911,0.0444327,169
-2.22429e-05,-2.1374e-05,1.93967e-06,-0.000108864,0.0220757,0.0447502,170
-5.23966e-06,-6.22378e-06,-4.41669e-07,-0.000741326,0.0210001,0.0450859,171
-4.90768e-05,-0.000139213,-0.000190448,0.0110965,0.02947,0.0436105,172
-0.000108647,-0.000185852,-0.000181089,0.00995191,0.0293177,0.0436582,173
-0.000164238,-0.000193167,-0.000146932,0.00881998,0.0290646,0.0437372,174
-0.000229181,-0.000167544,-0.000136893,0.00770698,0.028712,0.0438478,175
-0.000255499,-0.000150638,-0.000116871,0.00661906,0.0282618,0.0439887,176
-0.000251628,-0.000127454,-7.65115e-05,0.00556221,0.0277159,0.044159,177
-0.000226262,-0.000111272,-4.46348e-05,0.00454227,0.027077,0.0443588,178
-0.000180125,-9.39157e-05,-2.55126e-05,0.00356488,0.0263481,0.0445861,179
-0.000124273,-8.25781e-05,-4.48355e-06,0.00263543,0.0255324,0.0448399,180
-9.54009e-05,-6.59661e-05,2.15374e-06,0.00175906,0.0246334,0.0451193,181
-6.25281e-05,-5.15214e-05,-4.51275e-07,0.000940596,0.0236544,0.0454224,182
-3.56284e-05,-3.28992e-05,7.00273e-07,0.000184564,0.0225989,0.0457473,183
-1.32337e-05,-1.51928e-05,4.19613e-06,-0.000504863,0.0214693,0.0460929,184
-5.91997e-05,-0.000143663,-0.000126543,0.0111293,0.0295809,0.0447444,185
-0.000114137,-0.000185638,-0.000126639,0.010017,0.0294352,0.0447894,186
-0.000156253,-0.000189861,-0.000110729,0.00891627,0.0291931,0.0448645,187
-0.000222299,-0.000167441,-0.000101302,0.00783293,0.0288556,0.0449692,188
-0.000252984,-0.000150041,-9.48904e-05,0.00677259,0.0284241,0.0451024,189
-0.000245431,-0.000132944,-6.34916e-05,0.00574078,0.0279004,0.0452647,190
-0.000221325,-0.000114434,-4.00832e-05,0.00474288,0.0272865,0.0454539,191
-0.000184621,-9.65705e-05,-1.99914e-05,0.00378408,0.0265848,0.0456698,192
-0.000137249,-7.98744e-05,-2.64331e-06,0.00286938,0.0257976,0.0459111,193
-9.76856e-05,-6.6684e-05,-6.74553e-07,0.00200356,0.0249275,0.0461761,194
-6.29181e-05,-5.306e-05,-1.76293e-06,0.00119111,0.0239769,0.0464644,195
-3.94037e-05,-3.49133e-05,-9.59237e-07,0.000436276,0.0229475,0.046773,196
-1.46797e-05,-1.5333e-05,1.76419e-06,-0.00025701,0.0218402,0.0471005,197
-5.75728e-05,-0.000120951,-6.78926e-05,0.0110924,0.0296171,0.0458845,198
-0.000103021,-0.000164851,-6.63206e-05,0.00994372,0.029459,0.0459328,199
-0.000178622,-0.000147069,-7.7579e-05,0.00880788,0.0291963,0.0460127,200
-0.000207184,-0.000144091,-7.55143e-05,0.00769117,0.02883,0.0461247,201
-0.000207839,-0.000138078,-5.87758e-05,0.0065998,0.0283615,0.0462673,202
-0.000225092,-0.000117194,-4.52527e-05,0.00553983,0.0277924,0.0464396,203
-0.00019863,-0.000102833,-2.75834e-05,0.00451717,0.0271248,0.0466413,204
-0.00015717,-8.41546e-05,-6.23071e-06,0.0035375,0.0263607,0.0468709,205
-0.000109345,-6.99163e-05,2.18884e-07,0.00260626,0.0255022,0.0471263,206
-7.4477e-05,-5.57087e-05,-6.31618e-07,0.00172865,0.024551,0.0474066,207
-3.62463e-05,-0.000114893,-5.12937e-05,0.0111288,0.0295914,0.047023,208
-8.9776e-05,-0.000153366,-3.52698e-05,0.0100159,0.0294402,0.047068,209
-0.000156018,-0.000160991,-3.55062e-05,0.00891467,0.0291887,0.0471432,210
-0.000210335,-0.000153396,-3.51738e-05,0.00783083,0.0288376,0.047248,211
-0.000218149,-0.000138124,-2.88481e-05,0.00677003,0.0283882,0.0473808,212
-0.000225195,-0.000116418,-2.34677e-05,0.0057378,0.0278415,0.0475429,213
-0.000198897,-0.000103403,-1.20424e-05,0.00473952,0.0271989,0.0477312,214
-0.000163673,-7.57891e-05,-1.60996e-06,0.00378041,0.0264618,0.0479455,215
-2.93957e-05,-0.000108216,-1.39667e-05,0.0111301,0.0294941,0.0481587,216
-8.2125e-05,-0.000160384,-1.91049e-06,0.0100185,0.0293397,0.0482032,217
-0.000129597,-0.000160314,-8.1898e-07,0.00891854,0.0290829,0.0482777,218
-0.000209799,-0.000121506,4.73166e-06,0.0078359,0.0287241,0.0483814,219
-1.64586e-10,-6.87991e-08,-7.97864e-09,0.0122476,0.0271702,0.0479715,220
-9.05667e-10,-6.4499e-08,-6.83002e-09,0.0133969,0.0271301,0.0479715,221
3.67095e-09,-6.51166e-08,-5.94639e-09,0.0145406,0.02701,0.0479715,222
9.84015e-09,-6.8993e-08,-7.21462e-09,0.0156732,0.0268106,0.0479715,223
1.02867e-08,-6.379e-08,-5.62887e-09,0.0167892,0.0265328,0.0479715,224
1.21467e-08,-5.68939e-08,-3.23335e-09,0.017883,0.026178,0.0479715,225
1.19336e-08,-4.94777e-08,-4.89831e-09,0.0189495,0.0257478,0.0479715,226
1.14541e-08,-4.14272e-08,-3.65799e-09,0.0199835,0.0252443,0.0479715,227
1.2386e-08,-3.37681e-08,-4.08611e-09,0.0209798,0.0246701,0.0479715,228
1.18114e-08,-2.7534e-08,-3.47264e-09,0.0219338,0.0240279,0.0479715,229
1.30766e-08,-2.19748e-08,-3.41857e-09,0.0228407,0.0233208,0.0479715,230
1.22475e-08,-1.77272e-08,-3.07877e-09,0.0236961,0.0225522,0.0479715,231
1.42758e-08,-1.37519e-08,-2.71966e-09,0.0244959,0.0217259,0.0479715,232
1.44299e-08,-1.11068e-08,-2.57353e-09,0.0252363,0.0208459,0.0479715,233
1.35663e-08,-1.19503e-08,-2.2082e-09,0.0249855,0.0211258,0.0490177,234
1.3666e-08,-1.16236e-08,-1.21678e-09,0.0248223,0.0212194,0.0501173,235
1.37406e-08,-1.0991e-08,-2.31325e-10,0.0247853,0.021088,0.0512223,236
1.3043e-08,-1.06574e-08,-8.66751e-11,0.0248912,0.020721,0.0522633,237
1.31327e-08,-9.02999e-09,7.98348e-10,0.0251222,0.020141,0.0531881,238
1.29084e-08,-7.54509e-09,1.63831e-09,0.0254358,0.0193983,0.0539604,239
1.20609e-08,-7.00952e-09,1.92123e-09,0.0257869,0.0185454,0.0545747,240
1.15722e-08,-6.0487e-09,1.99994e-09,0.0261484,0.0176042,0.0550504,241
1.10054e-08,-5.28173e-09,2.08252e-09,0.0264938,0.0166104,0.0553939,242
9.18053e-09,-5.14552e-09,2.05973e-09,0.0268109,0.0155745,0.0556196,243
7.84031e-09,-4.57999e-09,1.8588e-09,0.0270914,0.0145026,0.0557366,244
6.25063e-09,-3.86325e-09,1.5805e-09,0.0273251,0.01342,0.0557507,245
8.13448e-09,-4.15989e-09,1.76843e-09,0.026907,0.014297,0.056433,246
8.5864e-09,-4.40851e-09,2.11821e-09,0.026415,0.0151436,0.0571073,247
9.51308e-09,-4.86692e-09,2.56621e-09,0.025852,0.0159557,0.0577669,248
9.59721e-09,-5.14063e-09,2.58327e-09,0.0252201,0.0167311,0.0584071,249
9.55377e-09,-6.21987e-09,2.44373e-09,0.0245202,0.0174684,0.0590244,250
9.61072e-09,-6.79724e-09,3.14464e-09,0.023757,0.0181622,0.0596121,251
9.26316e-09,-7.73022e-09,3.23548e-09,0.0229305,0.0188122,0.060168,252
9.98608e-09,-9.12837e-09,3.64748e-09,0.0220466,0.0194128,0.0606859,253
9.31155e-09,-9.944e-09,3.88789e-09,0.0211067,0.0199621,0.0611629,254
8.66761e-09,-1.25409e-08,3.77884e-09,0.0201158,0.0204564,0.0615945,255
8.44058e-09,-1.30564e-08,4.88321e-09,0.019079,0.0208922,0.0619769,256
7.07674e-09,-1.46825e-08,3.56736e-09,0.0180021,0.0212662,0.0623064,257
5.55449e-09,-1.64855e-08,4.91052e-09,0.0168989,0.0215741,0.0625785,258
5.31184e-09,-1.71401e-08,4.9139e-09,0.0157697,0.021816,0.0627928,259
3.80251e-09,-1.80529e-08,5.29884e-09,0.0146144,0.0219914,0.0629485,260
2.05722e-09,-1.74002e-08,7.20234e-09,0.0134345,0.0220983,0.0630434,261
1.04221e-09,-1.83909e-08,4.9764e-09,0.0122476,0.022134,0.0630752,262
-3.4073e-09,-2.02124e-08,5.07102e-09,0.0122476,0.0227952,0.0622143,263
-4.46604e-10,-2.18893e-08,6.23934e-09,0.0122476,0.0234165,0.0613066,264
-8.02885e-10,-2.66259e-08,4.75188e-09,0.0122476,0.023996,0.0603551,265
1.41319e-09,-3.17821e-08,5.10109e-09,0.0122476,0.0245317,0.0593628,266
-8.77393e-11,-3.67288e-08,4.70598e-09,0.0122476,0.0250218,0.0583332,267
-2.51386e-10,-4.21593e-08,3.62743e-09,0.0122476,0.0254647,0.0572695,268
1.43538e-09,-4.73089e-08,4.30248e-09,0.0122476,0.025859,0.0561752,269
2.61089e-10,-5.01567e-08,2.87877e-09,0.0122476,0.0262034,0.055054,270
-6.08651e-10,-5.48884e-08,6.86844e-12,0.0122476,0.0264968,0.0539095,271
-1.48628e-09,-5.4883e-08,3.11369e-09,0.0122476,0.0267381,0.0527455,272
-1.70814e-11,-6.37225e-08,2.58485e-09,0.0122476,0.0269267,0.0515658,273
1.11579e-09,-6.46155e-08,-2.33749e-09,0.0122476,0.0270618,0.0503743,274
2.4609e-09,-6.77092e-08,-6.49664e-09,0.0122476,0.027143,0.0491749,275
8.91972e-09,-1.23378e-08,3.47955e-09,0.0207626,0.0207923,0.060525,276
9.58019e-09,-1.23868e-08,3.20678e-09,0.0211178,0.0212146,0.0595236,277
9.50877e-09,-1.36595e-08,2.86125e-09,0.0214429,0.0216011,0.0584831,278
1.06857e-08,-1.486e-08,1.83907e-09,0.0217368,0.0219505,0.0574069,279
1.06385e-08,-1.56675e-08,1.7492e-09,0.0219985,0.0222616,0.0562987,280
1.04388e-08,-1.65213e-08,7.43496e-10,0.0222272,0.0225334,0.0551623,281
1.13187e-08,-1.67238e-08,7.17166e-10,0.022422,0.022765,0.0540015,282
1.10615e-08,-1.82167e-08,-4.08792e-10,0.0225823,0.0229556,0.0528202,283
1.1634e-08,-1.88878e-08,-1.06214e-09,0.0227075,0.0231044,0.0516225,284
1.08501e-08,-2.04851e-08,-1.89163e-09,0.0227973,0.0232112,0.0504124,285
1.16011e-08,-2.1157e-08,-2.4077e-09,0.0228513,0.0232753,0.049194,286
9.39687e-09,-1.04715e-08,3.86345e-09,0.0218114,0.0202487,0.0599809,287
9.90571e-09,-1.13768e-08,2.60174e-09,0.0221661,0.0206702,0.0589105,288
1.04706e-08,-1.16707e-08,2.18652e-09,0.022487,0.0210516,0.0577996,289
1.04942e-08,-1.25445e-08,2.25642e-09,0.022773,0.0213914,0.0566523,290
1.12954e-08,-1.27704e-08,1.71349e-09,0.023023,0.0216885,0.0554728,291
1.12513e-08,-1.41158e-08,6.76804e-10,0.0232361,0.0219417,0.0542655,292
1.22247e-08,-1.42266e-08,-1.66559e-11,0.0234115,0.0221502,0.0530349,293
1.17225e-08,-1.53697e-08,-7.27123e-10,0.0235486,0.0223131,0.0517856,294
1.25078e-08,-1.58975e-08,-1.45922e-09,0.0236468,0.0224299,0.0505221,295
1.24774e-08,-1.67325e-08,-2.18945e-09,0.0237059,0.0225002,0.0492492,296
9.88716e-09,-8.84797e-09,3.24515e-09,0.0227657,0.019605,0.0594817,297
1.08557e-08,-9.63317e-09,2.80706e-09,0.0230932,0.0199931,0.058444,298
1.0885e-08,-9.96528e-09,2.40738e-09,0.0233889,0.0203438,0.0573711,299
1.09719e-08,-1.02719e-08,2.09936e-09,0.023652,0.0206558,0.0562665,300
1.10026e-08,-1.1075e-08,1.51816e-09,0.0238817,0.0209282,0.055134,301
1.23024e-08,-1.13208e-08,9.26057e-10,0.0240773,0.0211601,0.0539775,302
1.25339e-08,-1.2307e-08,8.95095e-11,0.0242382,0.021351,0.0528007,303
1.42318e-08,-1.32228e-08,-1.76427e-09,0.0245079,0.0216711,0.049189,304
1.01981e-08,-7.58713e-09,3.00156e-09,0.0237017,0.0189619,0.0587936,305
1.02587e-08,-8.48464e-09,2.92829e-09,0.0240411,0.0193616,0.0576326,306
1.1072e-08,-8.59446e-09,2.4218e-09,0.0243408,0.0197149,0.056433,307
1.19634e-08,-8.83027e-09,1.86364e-09,0.0245997,0.0200203,0.0551993,308
1.2552e-08,-9.32539e-09,1.23821e-09,0.0248171,0.020277,0.0539367,309
