Displacement:0,Displacement:1,Displacement:2,Points:0,Points:1,Points:2,vtkOriginalIndices
7.75308e-09,-2.326e-08,1.32097e-09,0.0175541,0.0195525,0.0527077,9156
2.51554e-09,-1.88728e-08,4.83131e-09,0.0140277,0.0217605,0.0619861,9157
-7.21e-09,-8.72977e-09,-7.30364e-09,0.00474593,0.0157672,0.0402622,9158
-8.36863e-09,-7.08639e-09,4.18087e-09,0.00228063,0.0174902,0.0606509,9159
-9.27088e-09,-1.30431e-08,-8.00888e-09,0.00441397,0.0174154,0.0413482,9160
-1.24316e-09,-8.99193e-09,-1.47233e-08,0.0108424,0.0179868,0.031527,9161
-1.95943e-09,-7.82746e-09,-1.20387e-08,0.0101091,0.0165533,0.034104,9162
-8.81966e-10,-9.30148e-09,-1.21684e-08,0.0113706,0.0167716,0.035211,9163
-1.73567e-09,-1.06357e-08,-1.40641e-08,0.0106023,0.0179734,0.0344879,9164
-9.22828e-09,-3.11858e-08,-4.04293e-09,0.00634223,0.0210409,0.047437,9165
-8.70723e-09,-3.25715e-08,-5.40665e-09,0.00674632,0.0211929,0.0462811,9166
-4.32589e-09,-1.14141e-08,-4.20878e-09,0.00811066,0.0152889,0.0447485,9167
-3.15216e-09,-1.08387e-08,-4.1534e-09,0.00911334,0.0150005,0.0446291,9168
-4.82472e-09,-2.51185e-09,-4.36539e-09,0.00120012,0.013183,0.0372722,9169
-3.28975e-09,-1.67148e-09,-2.74671e-09,4.85001e-05,0.0122091,0.0369428,9170
-3.39277e-09,-1.57077e-09,-2.78905e-09,0.000809235,0.0123334,0.0379253,9171
-1.6055e-09,-1.34135e-08,-1.4877e-08,0.0108787,0.0187466,0.0354655,9172
-5.19816e-09,-2.85733e-09,-4.66798e-09,0.000497559,0.0132789,0.0366965,9173
2.31506e-09,-6.3599e-08,-7.56019e-09,0.0141272,0.0263302,0.0464356,9174
-2.13399e-09,-6.12833e-08,-8.10591e-09,0.0105174,0.0263054,0.0455539,9175
-3.12756e-09,-6.20496e-08,-1.01025e-08,0.0105288,0.0262554,0.0445125,9176
-2.03211e-09,-5.83363e-08,-9.07829e-09,0.0109974,0.025692,0.0450414,9177
-4.29166e-09,-5.8462e-08,-9.18929e-09,0.00999843,0.0257397,0.0448765,9178
-8.30935e-10,-1.20562e-08,4.80855e-09,0.0114199,0.0171898,0.0596466,9179
-1.55898e-09,-8.68746e-09,4.32892e-09,0.0104582,0.0158053,0.0598541,9180
-5.3336e-09,-7.20173e-09,1.90071e-09,0.00574382,0.0147015,0.0547886,9181
3.52655e-09,-1.11465e-08,-1.31165e-08,0.0155007,0.0177023,0.0356741,9182
-5.0117e-09,-2.50507e-09,-4.06372e-09,0.000821903,0.0131597,0.0381691,9183
-5.36377e-09,-2.72458e-09,-4.1425e-09,-0.000116901,0.0131919,0.0378246,9184
3.79184e-09,-9.23098e-09,-1.25334e-08,0.0160684,0.0171924,0.0349169,9185
3.1097e-09,-7.55254e-09,-1.10145e-08,0.0157581,0.0161542,0.0349286,9186
4.20676e-09,-3.73222e-08,-9.32004e-09,0.0147951,0.0217758,0.0434682,9187
1.97387e-09,-3.80592e-08,-1.04758e-08,0.0134166,0.0219797,0.0426506,9188
-6.24712e-09,-3.44939e-09,-5.42234e-09,0.00107664,0.013965,0.0377047,9189
-4.50022e-09,-2.42286e-09,-4.14066e-09,0.00190416,0.0130869,0.037849,9190
-5.30261e-09,-1.10254e-08,-1.59854e-09,0.00713548,0.0152442,0.0482131,9191
-5.0015e-09,-1.05002e-08,-2.43035e-09,0.00727075,0.0150505,0.0469396,9192
-4.65529e-09,-7.16809e-09,-1.36653e-09,0.00646992,0.0140011,0.0478672,9193
-6.31641e-09,-1.45691e-08,-2.12919e-09,0.00697886,0.0164029,0.0480417,9194
-6.12457e-09,-1.0595e-08,-1.18626e-09,0.00627851,0.015309,0.0488681,9195
7.60758e-09,-1.1275e-08,-5.01039e-09,0.019216,0.0159511,0.0439314,9196
8.53242e-09,-9.59967e-09,-4.6685e-09,0.0205774,0.0157845,0.0439212,9197
-4.21013e-10,-9.6414e-09,1.61014e-09,0.0117542,0.0147373,0.0533877,9198
-4.02931e-10,-1.19996e-08,7.92919e-10,0.0118288,0.0153019,0.0518077,9199
-9.16195e-10,-1.05056e-08,2.20977e-09,0.0112586,0.0151741,0.0543437,9200
8.53203e-09,-3.82982e-09,-4.92699e-10,0.0277137,0.0138503,0.0489212,9201
-1.19997e-08,-6.12976e-09,1.38386e-09,-0.00128886,0.0170619,0.0537697,9202
9.0416e-09,-2.4402e-08,1.0977e-09,0.0183916,0.0202744,0.0527,9203
8.43051e-09,-2.80797e-08,5.53723e-10,0.0177905,0.0207596,0.0519407,9204
6.93019e-09,-2.95699e-08,1.45781e-09,0.016754,0.0210156,0.0529127,9205
9.31968e-09,-2.16691e-08,1.60395e-09,0.0188381,0.019915,0.0534071,9206
9.58956e-09,-2.52766e-08,3.52107e-10,0.018694,0.020439,0.0518351,9207
5.2185e-09,-5.50688e-09,-7.42327e-09,0.0192235,0.0147562,0.03743,9208
4.17171e-09,-3.98035e-09,-5.24359e-09,0.0192652,0.0136094,0.0385145,9209
3.81401e-09,-4.0475e-09,-5.85003e-09,0.0186849,0.0137359,0.0373784,9210
5.3471e-09,-1.0021e-08,4.25617e-09,0.0175665,0.0168825,0.0592738,9211
3.77919e-09,-7.3698e-09,4.00489e-09,0.0167696,0.0155047,0.0597927,9212
5.35679e-09,-8.39969e-09,3.53632e-09,0.0180738,0.0158278,0.0580395,9213
3.08165e-09,-7.32577e-09,3.25942e-09,0.0159833,0.0148377,0.0578388,9214
2.92532e-09,-4.41668e-09,1.99659e-10,0.0172987,0.0128689,0.0509188,9215
1.57208e-09,-1.72342e-09,9.54837e-11,0.0180274,0.011649,0.0506543,9216
1.88991e-09,-2.05865e-09,3.0617e-10,0.0180697,0.0118644,0.0517485,9217
1.41855e-09,-2.00915e-09,1.70259e-10,0.0169109,0.0117442,0.0509025,9218
4.43334e-09,-5.91276e-09,-7.86695e-09,0.0180325,0.014829,0.0370464,9219
4.82526e-09,-1.5769e-08,4.71472e-09,0.0160894,0.0190777,0.0592659,9220
4.25192e-09,-1.82248e-08,4.80531e-09,0.0154392,0.0197692,0.0589815,9221
5.93163e-09,-1.62108e-08,4.44268e-09,0.016933,0.0191604,0.058545,9222
4.48155e-09,-8.69592e-09,-6.47947e-09,0.0170962,0.0149708,0.0408545,9223
5.27341e-09,-7.86814e-09,-5.90472e-09,0.018256,0.0147878,0.0411451,9224
6.16278e-09,-1.17287e-08,-7.02249e-09,0.0178394,0.016075,0.0416372,9225
1.03704e-08,-1.89189e-08,-3.99446e-09,0.0196753,0.0185133,0.0464958,9226
5.65166e-09,-5.26827e-09,-7.89676e-09,0.0198655,0.0149682,0.036586,9227
1.26252e-09,-4.63859e-09,4.09629e-09,0.0143156,0.0145235,0.0627786,9228
1.73555e-09,-5.53363e-09,4.22939e-09,0.0147914,0.0148833,0.0620786,9229
6.98384e-10,-6.4773e-09,4.80644e-09,0.0131952,0.0156831,0.0628766,9230
-4.69988e-09,-8.2007e-09,3.57941e-09,0.00693303,0.0156432,0.0582408,9231
-2.43283e-09,-4.43939e-09,2.76424e-09,0.00803513,0.0136257,0.0589208,9232
-2.99831e-09,-7.02719e-09,3.21336e-09,0.00843349,0.0147292,0.057962,9233
-3.87798e-09,-4.79689e-09,3.12721e-09,0.00619139,0.014248,0.0594446,9234
-5.01344e-09,-6.80307e-09,3.50019e-09,0.00596737,0.015321,0.0588441,9235
-4.73616e-09,-8.03896e-09,4.03674e-09,0.00684044,0.0159545,0.0594236,9236
-3.51726e-09,-5.30994e-09,3.60082e-09,0.00703151,0.0146139,0.0602702,9237
-4.58362e-09,-5.58985e-09,3.62004e-09,0.00580694,0.014964,0.0599377,9238
-3.03342e-09,-3.49693e-09,2.71033e-09,0.00625017,0.0134772,0.0599351,9239
-3.68492e-09,-4.24751e-09,3.5186e-09,0.00595259,0.0143403,0.0612247,9240
-4.20168e-09,-4.17206e-09,3.32998e-09,0.00507628,0.0143202,0.0606677,9241
-4.46767e-09,-6.31412e-09,4.01161e-09,0.00635567,0.015414,0.0604156,9242
-5.45588e-09,-7.25057e-09,4.29491e-09,0.00567926,0.0162147,0.0605611,9243
-4.9628e-09,-5.36142e-09,3.97647e-09,0.00503701,0.0152832,0.0610583,9244
1.9786e-10,-4.77078e-09,4.19585e-09,0.0125378,0.0145851,0.0629239,9245
6.16696e-10,-4.11512e-09,4.04248e-09,0.0133291,0.0143168,0.0634575,9246
4.62741e-10,-4.58704e-09,3.81054e-09,0.0129678,0.0141895,0.0620551,9247
-4.71946e-09,-4.91462e-09,3.21077e-09,0.00509695,0.0145568,0.0594533,9248
-3.67142e-09,-3.22675e-09,2.61812e-09,0.00492268,0.0135157,0.0598202,9249
-5.82879e-09,-6.64004e-09,3.92288e-09,0.00500425,0.0158253,0.059898,9250
-5.73445e-09,-8.37804e-09,3.99286e-09,0.00592173,0.0163078,0.0591926,9251
-4.80517e-09,-4.14811e-09,3.28096e-09,0.00424974,0.0144205,0.0602638,9252
7.94625e-11,-4.13129e-09,3.22592e-09,0.0123545,0.0136078,0.0609827,9253
5.80819e-12,-3.4832e-09,3.2978e-09,0.0121864,0.0135264,0.0623817,9254
-4.09852e-10,-4.02046e-09,3.13851e-09,0.0114631,0.013549,0.0609293,9255
-2.26903e-11,-2.59269e-09,2.50508e-09,0.0122281,0.0127446,0.0615769,9256
-1.4776e-09,-5.66687e-09,5.3738e-09,0.00978939,0.0164717,0.0652713,9257
-1.13295e-09,-6.56888e-09,5.51879e-09,0.010486,0.0170551,0.0650507,9258
-9.67355e-10,-5.35567e-09,5.46342e-09,0.0104634,0.0168007,0.066203,9259
-8.09734e-10,-4.66727e-09,5.14733e-09,0.0106696,0.0158092,0.0658297,9260
1.50485e-09,-9.05962e-09,-6.27783e-10,0.0138667,0.0142462,0.0493565,9261
1.37869e-09,-1.45526e-08,-1.62368e-09,0.0133884,0.0158505,0.048511,9262
2.34993e-09,-1.18734e-08,-6.45265e-11,0.0144279,0.0152204,0.0504765,9263
-1.08019e-09,-1.21679e-08,-8.6758e-09,0.0112605,0.0159981,0.0399617,9264
-6.93868e-10,-1.13145e-08,-9.57185e-09,0.0116106,0.0160706,0.038797,9265
4.49662e-10,-1.24825e-08,-8.99609e-09,0.0126908,0.0161378,0.0397702,9266
-5.91924e-10,-1.28198e-08,-8.24952e-09,0.011714,0.01603,0.0405964,9267
1.21263e-09,-6.45497e-09,3.97648e-09,0.0138291,0.014849,0.0604309,9268
6.26601e-10,-1.03975e-08,4.35575e-09,0.0128122,0.0162778,0.0591165,9269
-5.94824e-11,-8.77627e-09,4.43665e-09,0.0120903,0.0158665,0.0601484,9270
4.67321e-10,-6.38924e-09,3.60303e-09,0.0128507,0.0145233,0.0594462,9271
8.41004e-10,-6.13239e-09,4.18778e-09,0.0133829,0.0149477,0.0614555,9272
1.19578e-09,-3.82105e-09,3.42026e-09,0.0144818,0.0137564,0.0620092,9273
9.62867e-09,-7.58781e-09,1.70497e-09,0.0224522,0.0163081,0.0544626,9274
6.24869e-09,-5.16189e-09,1.66025e-09,0.021004,0.0143238,0.0549276,9275
5.99391e-09,-5.16175e-09,2.07679e-09,0.0206802,0.0144019,0.0560417,9276
1.8271e-09,-6.06375e-09,3.75996e-09,0.0147551,0.0146548,0.0602526,9277
1.00133e-09,-4.47474e-09,3.07984e-09,0.0139113,0.0136599,0.059953,9278
6.74855e-09,-4.75445e-09,1.76208e-09,0.0219593,0.0144399,0.0553654,9279
8.41972e-09,-5.65427e-09,1.68819e-09,0.0228078,0.0152761,0.0548485,9280
9.55823e-09,-2.3109e-08,2.3186e-09,0.0191006,0.0212274,0.0548989,9281
9.18788e-09,-2.12622e-08,2.3993e-09,0.0188451,0.0202764,0.0546888,9282
8.79883e-09,-2.64175e-08,2.25191e-09,0.018284,0.0214767,0.0544009,9283
9.91809e-09,-2.43058e-08,1.64783e-09,0.0191704,0.0211442,0.053729,9284
8.86188e-09,-2.208e-08,2.89686e-09,0.0186226,0.0208718,0.0556867,9285
8.70476e-09,-2.74865e-08,2.59645e-09,0.0183274,0.0224083,0.0554474,9286
9.80181e-09,-2.46264e-08,2.15538e-09,0.0193532,0.0220882,0.0550467,9287
9.30317e-09,-2.37287e-08,2.67397e-09,0.0189961,0.0218858,0.0558747,9288
1.01357e-08,-2.06796e-08,2.46126e-09,0.0198847,0.021418,0.0557077,9289
3.22995e-10,-6.69716e-09,4.07421e-09,0.0126512,0.0149464,0.0605126,9290
2.44507e-10,-4.84274e-09,3.26307e-09,0.0125607,0.0138466,0.0601295,9291
-1.41311e-09,-7.42815e-10,2.92071e-10,-0.0022684,0.0112667,0.0558418,9292
-3.99086e-09,-2.11355e-09,1.08825e-09,-0.00198282,0.0123248,0.0563839,9293
-5.291e-09,-2.35028e-08,3.81564e-09,0.00842287,0.0203754,0.0562304,9294
-4.19644e-09,-2.73377e-08,3.61919e-09,0.00930064,0.0209512,0.0555179,9295
2.44848e-09,-4.83358e-09,-9.37573e-09,0.0159226,0.0149564,0.0329379,9296
1.47487e-09,-4.23849e-09,-8.30704e-09,0.0146615,0.0143885,0.0332617,9297
1.02361e-09,-4.58151e-09,-8.60114e-09,0.0138308,0.014537,0.0336561,9298
2.00424e-09,-8.10509e-09,-1.23136e-08,0.0144338,0.0167418,0.0339881,9299
2.7323e-09,-5.97428e-09,-9.99019e-09,0.015794,0.0154247,0.0342204,9300
-5.57627e-09,-9.51332e-09,-6.44115e-09,0.00650953,0.0153449,0.041328,9301
-4.5173e-09,-8.93941e-09,-6.09711e-09,0.00737229,0.014948,0.0413902,9302
-4.83933e-09,-8.87052e-09,-5.39358e-09,0.00696723,0.0148582,0.042308,9303
-1.73493e-09,-4.50237e-08,2.25672e-09,0.0109568,0.0241289,0.0536611,9304
-2.10769e-09,-4.83837e-08,1.21452e-09,0.0107616,0.0244515,0.0527626,9305
-2.10965e-09,-3.98553e-08,2.05304e-09,0.010795,0.0228977,0.0533706,9306
-3.97048e-09,-4.22412e-08,1.77089e-09,0.00956475,0.0235877,0.0532918,9307
-6.20765e-09,-2.79935e-08,4.58945e-10,0.00805161,0.0202058,0.0517451,9308
-4.34738e-09,-3.7626e-08,2.3239e-09,0.00933651,0.0228309,0.053815,9309
-4.80773e-09,-3.99075e-08,1.16838e-09,0.00905583,0.0229826,0.0526868,9310
-4.92901e-09,-4.50113e-08,1.15566e-09,0.00898027,0.0241583,0.052864,9311
3.67169e-10,-1.12735e-08,3.77038e-09,0.0125624,0.016094,0.0573387,9312
1.35719e-09,-1.0232e-08,-1.31858e-08,0.0135522,0.0174313,0.0349593,9313
-4.22165e-09,-4.71769e-08,1.65562e-09,0.00943291,0.0246829,0.0533998,9314
-4.59551e-09,-4.18106e-08,2.36389e-09,0.00919042,0.0239245,0.054015,9315
7.48672e-10,-1.31201e-08,-1.47681e-08,0.0129088,0.0186112,0.035359,9316
1.08565e-09,-1.63233e-08,-1.4767e-08,0.013063,0.0190425,0.0365841,9317
1.51779e-09,-1.2032e-08,-1.48573e-08,0.0136304,0.0185824,0.034748,9318
2.87356e-09,-9.60505e-09,-1.30038e-08,0.0150887,0.0173707,0.0347153,9319
2.56626e-09,-1.31642e-08,-1.49606e-08,0.0144347,0.0188311,0.0353254,9320
-3.65969e-09,-3.73763e-08,1.52264e-09,0.0097928,0.022319,0.052871,9321
-3.46376e-09,-4.22471e-08,1.04016e-09,0.00994525,0.0232453,0.0525566,9322
6.86381e-10,-1.98873e-09,3.12552e-09,0.0149895,0.0129637,0.0676319,9323
1.11114e-09,-2.51677e-09,3.73679e-09,0.0157944,0.0135784,0.06733,9324
3.14656e-09,-7.65785e-09,-6.16667e-09,0.0159661,0.0144662,0.0404492,9325
1.20074e-09,-1.16136e-08,-6.71504e-09,0.013377,0.0154274,0.0417792,9326
6.16922e-10,-4.54433e-08,1.73166e-10,0.0125547,0.0234695,0.0517919,9327
-1.10496e-09,-4.16743e-08,-8.40674e-10,0.0114697,0.0225111,0.0508194,9328
-7.25589e-10,-4.43913e-08,4.88753e-10,0.0116919,0.0233181,0.0519903,9329
-1.15156e-09,-4.75834e-08,-9.24568e-10,0.0114438,0.0237133,0.0510075,9330
-7.50192e-09,-2.22602e-08,-9.92307e-09,0.00701548,0.0193065,0.0414308,9331
-1.06693e-09,-3.70544e-09,4.90273e-09,0.00973117,0.0152087,0.0670495,9332
-8.51554e-10,-3.6529e-09,4.72837e-09,0.0103217,0.0149649,0.0663519,9333
-8.55914e-10,-4.18724e-09,5.16078e-09,0.0103902,0.0157854,0.0668828,9334
1.1548e-08,-2.18821e-08,1.68622e-10,0.0215229,0.0225855,0.0529617,9335
-2.07367e-09,-8.54142e-09,-7.68539e-09,0.00993149,0.014978,0.0391733,9336
-1.26115e-09,-8.93278e-09,-7.68854e-09,0.0108583,0.0150029,0.0393544,9337
-1.73489e-09,-1.12438e-08,-9.33179e-09,0.0105712,0.0160095,0.038965,9338
-6.22822e-10,-8.17604e-09,5.4537e-09,0.0112297,0.0185379,0.0652113,9339
-3.6573e-10,-7.69496e-09,5.54398e-09,0.0116254,0.0178661,0.0649863,9340
9.27268e-11,-7.50361e-09,5.48175e-09,0.012258,0.0181527,0.065427,9341
-2.10061e-09,-6.93892e-09,-8.06204e-09,0.0096522,0.0147708,0.0375309,9342
-8.4253e-10,-7.40532e-09,-8.0874e-09,0.0112383,0.0147964,0.0378614,9343
-3.11943e-09,-1.05409e-08,-9.18094e-09,0.0092054,0.0159427,0.0387732,9344
-2.96992e-09,-7.25191e-09,-7.90866e-09,0.00867763,0.0148694,0.0380655,9345
-2.63364e-09,-7.94356e-09,-7.63092e-09,0.00916475,0.0148769,0.038854,9346
3.57049e-09,-4.03243e-08,1.28555e-09,0.0144794,0.0228255,0.0526715,9347
8.6722e-10,-4.06939e-08,1.63024e-09,0.012741,0.0228268,0.0529075,9348
2.26781e-09,-3.9268e-08,2.29305e-09,0.0136326,0.0228271,0.0535868,9349
1.51172e-09,-4.54263e-08,1.25242e-09,0.0131627,0.0237505,0.0526641,9350
6.66226e-09,-1.12591e-08,1.88596e-09,0.0184067,0.0161769,0.0539441,9351
3.58273e-09,-4.37273e-08,2.5473e-10,0.014477,0.023301,0.0518501,9352
4.88493e-09,-4.15677e-08,3.98522e-10,0.0153404,0.0230327,0.051914,9353
-9.38608e-10,-4.48887e-08,1.60816e-09,0.011559,0.0237454,0.0529622,9354
8.22471e-10,-4.51443e-08,2.26196e-09,0.0127515,0.024049,0.0535567,9355
1.44968e-09,-1.12525e-08,5.17975e-09,0.0136359,0.017664,0.0614563,9356
6.10699e-10,-8.47814e-09,4.85567e-09,0.0129009,0.0162588,0.0615385,9357
2.07064e-09,-1.0565e-08,4.82755e-09,0.0142646,0.0169565,0.0604637,9358
1.38402e-09,-7.83743e-09,4.68287e-09,0.0138642,0.0159099,0.0614025,9359
2.97637e-09,-6.89266e-09,4.34595e-09,0.0159981,0.0155083,0.061057,9360
2.10448e-09,-5.14546e-09,3.43497e-09,0.0154878,0.0141953,0.0602206,9361
2.14841e-09,-6.9593e-09,4.29407e-09,0.0149359,0.0153604,0.0608964,9362
-6.83538e-10,-5.09719e-08,1.23446e-11,0.0116743,0.0245586,0.0518862,9363
3.33916e-09,-9.20831e-09,4.71731e-09,0.0158171,0.0166421,0.0608278,9364
2.26362e-09,-7.25475e-09,4.77282e-09,0.0150967,0.0159944,0.0621471,9365
2.86097e-09,-5.73137e-09,3.6161e-09,0.0163339,0.0146094,0.0600841,9366
2.10584e-09,-4.99646e-09,3.78661e-09,0.015532,0.0144262,0.061414,9367
2.57753e-09,-5.80837e-09,4.35961e-09,0.0159181,0.0152041,0.0620634,9368
-1.02573e-08,-2.74201e-08,-6.36751e-09,0.00552324,0.0206321,0.0449766,9369
-1.16827e-08,-1.99649e-08,-4.72128e-09,0.00392204,0.0193932,0.0459547,9370
-1.24977e-09,-8.48838e-10,1.16974e-09,0.00317717,0.0116527,0.0631577,9371
-1.02269e-08,-2.75082e-08,-4.92348e-09,0.0055384,0.0205656,0.046367,9372
-1.1462e-08,-2.79982e-08,-4.51491e-09,0.00465108,0.021265,0.0467903,9373
3.56654e-09,-4.08188e-08,2.33402e-09,0.0144577,0.023355,0.053731,9374
2.28506e-09,-4.50784e-08,2.17758e-09,0.0136736,0.0241065,0.0536408,9375
2.539e-09,-3.99843e-09,-8.04666e-09,0.0165675,0.0143232,0.033217,9376
3.20141e-09,-6.00349e-09,-1.055e-08,0.0163978,0.0157009,0.0334931,9377
2.66258e-09,-4.58046e-09,-8.35969e-09,0.0163419,0.0145643,0.0341216,9378
2.42111e-09,-4.61076e-09,-9.50475e-09,0.0160551,0.0148892,0.0318887,9379
1.82534e-09,-3.7149e-09,-7.91823e-09,0.0155255,0.0141556,0.032404,9380
1.76482e-09,-4.22283e-09,-9.04391e-09,0.0152349,0.0145955,0.0315234,9381
1.83896e-09,-5.39685e-09,-1.06899e-08,0.0148918,0.0154569,0.0316702,9382
1.66852e-09,-5.53112e-09,-1.03312e-08,0.0145342,0.0153979,0.032821,9383
2.89038e-09,-6.26367e-09,-1.14665e-08,0.0159772,0.0160596,0.0324145,9384
3.09039e-09,-4.98628e-09,-9.87528e-09,0.0168584,0.0151708,0.0322311,9385
-1.20561e-08,-1.4542e-08,-1.59139e-09,0.00271349,0.0184097,0.0490967,9386
-1.32905e-08,-1.30997e-08,-1.82471e-09,0.00140003,0.0188605,0.04884,9387
-1.17924e-08,-1.65532e-08,-1.01746e-09,0.00331537,0.0188969,0.0499514,9388
-1.29861e-08,-1.67575e-08,-2.91392e-09,0.00244084,0.0194458,0.0477588,9389
-1.30307e-08,-1.59955e-08,-1.68151e-09,0.00220897,0.019499,0.0492593,9390
-1.27597e-08,-1.56521e-08,-8.26724e-10,0.00231825,0.0194358,0.0503503,9391
-1.20456e-08,-1.2037e-08,-1.01663e-09,0.00209502,0.0178462,0.0497481,9392
-1.3162e-08,-1.30671e-08,-9.73146e-10,0.0014553,0.0189817,0.0500376,9393
2.12303e-10,-5.00135e-08,9.61098e-10,0.0122991,0.0245665,0.0525666,9394
1.10522e-09,-5.16211e-08,2.26111e-10,0.0129345,0.0247737,0.0520485,9395
9.67338e-10,-1.17249e-08,-2.15359e-09,0.0131566,0.0150048,0.0474271,9396
-6.01337e-10,-3.84753e-08,-1.4635e-09,0.0117926,0.0217146,0.0501494,9397
-7.95287e-11,-3.98949e-08,1.6382e-10,0.0121196,0.0222858,0.0516256,9398
2.07804e-09,-4.5489e-08,2.21645e-10,0.0135167,0.0235278,0.0518147,9399
2.52705e-09,-5.07785e-08,-6.09725e-13,0.0138288,0.0245821,0.0518353,9400
6.02135e-09,-9.58215e-09,-1.23606e-08,0.0181256,0.0175453,0.0355878,9401
5.28291e-09,-7.47688e-09,-1.12004e-08,0.0181643,0.0165408,0.0348754,9402
4.01412e-09,-7.32527e-09,-1.13375e-08,0.0168346,0.0163691,0.0343617,9403
4.69908e-09,-9.00773e-09,-1.2674e-08,0.0170484,0.0173773,0.0346849,9404
-1.12069e-08,-2.43205e-08,-6.83764e-09,0.00466914,0.0203754,0.0443,9405
-1.11846e-08,-2.20622e-08,-5.86912e-09,0.00450104,0.01973,0.0450086,9406
-8.70171e-09,-2.37799e-08,-7.51499e-09,0.0063348,0.0194414,0.043688,9407
1.09299e-10,-1.07081e-09,-1.79374e-09,0.0130858,0.0112763,0.0276531,9408
9.89135e-10,-1.2254e-08,2.46369e-10,0.013101,0.0153259,0.0509498,9409
3.69174e-09,-4.77557e-08,1.10489e-09,0.0145879,0.0243869,0.0527133,9410
2.28484e-09,-4.86109e-08,1.15162e-09,0.0137597,0.0245056,0.0527812,9411
5.97732e-10,-1.14527e-08,-4.39928e-10,0.0127706,0.0149883,0.0498516,9412
3.027e-09,-7.62269e-09,-1.23059e-08,0.0156836,0.0167419,0.0334218,9413
2.83748e-09,-9.09987e-09,-1.3638e-08,0.0151902,0.017631,0.0334635,9414
-1.10976e-08,-2.66739e-08,-3.64469e-09,0.00484688,0.0207608,0.0476109,9415
9.26365e-10,-1.31144e-09,-1.89063e-09,0.0164132,0.0115896,0.0388181,9416
1.09402e-09,-1.49751e-09,-1.87655e-09,0.0167408,0.0116496,0.0398452,9417
7.95134e-10,-1.41353e-09,-1.7709e-09,0.0157836,0.0115678,0.0396098,9418
-8.24961e-09,-9.3414e-09,3.23461e-09,0.00391721,0.0170606,0.0573426,9419
-8.97316e-09,-8.77985e-09,2.59533e-09,0.00304606,0.0168386,0.056137,9420
1.55094e-10,-2.20688e-08,-1.48172e-08,0.0123153,0.0200678,0.0377824,9421
-5.51446e-09,-5.63828e-09,2.67637e-09,0.00473032,0.0146659,0.0573257,9422
-5.00549e-09,-3.62265e-09,2.42193e-09,0.00341565,0.0138709,0.0582619,9423
-5.03965e-09,-5.29865e-09,2.89661e-09,0.00507575,0.014549,0.0581669,9424
-5.88689e-09,-5.82117e-09,3.20712e-09,0.00442136,0.0151231,0.0585449,9425
-2.43276e-09,-8.38639e-09,-1.11956e-08,0.00965202,0.0162864,0.0355126,9426
-1.13162e-09,-7.07883e-09,-8.79764e-09,0.0108723,0.0150008,0.0367416,9427
-1.97134e-09,-6.42928e-09,-8.77824e-09,0.00979995,0.0149415,0.036262,9428
-3.48385e-10,-9.74011e-09,-1.01563e-08,0.0119035,0.0159673,0.0373938,9429
3.5687e-09,-1.43272e-08,-2.31376e-09,0.0152416,0.0159209,0.0476842,9430
2.80368e-09,-1.44025e-08,-4.41284e-09,0.0145884,0.0159489,0.0452178,9431
2.06482e-09,-1.22594e-08,-3.23569e-09,0.0141097,0.0152393,0.046152,9432
-6.21135e-09,-7.95628e-09,2.93809e-09,0.00523023,0.0156422,0.0568822,9433
3.274e-09,-1.20035e-08,-3.56531e-09,0.015293,0.0152679,0.0456762,9434
6.31817e-11,-3.27149e-08,2.33026e-09,0.0122166,0.0212423,0.0535686,9435
2.11959e-09,-3.446e-08,1.938e-09,0.0135435,0.0215701,0.0531449,9436
-5.79075e-09,-1.04152e-08,-1.29848e-08,0.00681441,0.017915,0.0356158,9437
1.64174e-09,-1.39419e-09,1.37147e-10,0.0191587,0.0115455,0.051157,9438
-1.15924e-08,-8.19002e-09,1.74036e-09,0.000574507,0.0178539,0.0547106,9439
-1.11491e-08,-7.09292e-09,2.18972e-09,-8.04059e-05,0.0177539,0.0559861,9440
-1.14999e-08,-8.31555e-09,2.10977e-09,0.000314334,0.0185982,0.0559147,9441
-1.19806e-08,-7.33406e-09,1.86574e-09,-0.00034629,0.0180462,0.0549795,9442
-2.0105e-09,-8.76432e-10,4.86551e-10,-0.00159177,0.0115555,0.0557893,9443
5.39958e-09,-7.21006e-09,3.86174e-09,0.0186279,0.015782,0.0594798,9444
4.59717e-09,-5.86017e-09,3.03796e-09,0.0184622,0.0146248,0.0582285,9445
-8.25242e-09,-1.66079e-08,2.22527e-09,0.00576784,0.0184275,0.0543324,9446
-4.29521e-09,-4.71672e-09,-8.89768e-09,0.00581825,0.0149483,0.0337544,9447
-4.10545e-09,-4.43481e-09,-8.87816e-09,0.00554191,0.0147384,0.0324268,9448
-3.45276e-09,-3.51643e-09,-7.35431e-09,0.00581794,0.0140425,0.0331345,9449
-4.73989e-09,-4.6242e-09,-8.89307e-09,0.00491484,0.014912,0.0332668,9450
-3.18291e-09,-3.35835e-08,-7.67875e-10,0.0101484,0.0208536,0.0505715,9451
-4.93905e-09,-3.10641e-08,-4.73092e-10,0.00895058,0.0205029,0.0507814,9452
-3.4821e-09,-4.58949e-09,-9.05136e-09,0.0068909,0.0148568,0.033016,9453
-5.04087e-09,-5.67192e-09,-1.0358e-08,0.00537843,0.0157237,0.0331231,9454
