Displacement:0,Displacement:1,Displacement:2,Points:0,Points:1,Points:2,vtkOriginalIndices
1.62087e-09,-5.87392e-08,-2.25979e-09,0.0122476,0.0271702,0.0479715,107
1.53595e-10,-6.26805e-08,-9.65298e-09,0.0139063,0.0270866,0.0479715,108
1.11103e-09,-6.57711e-08,-6.63119e-09,0.0155481,0.0268367,0.0479715,109
1.61315e-08,-5.81028e-08,-7.8551e-09,0.0171565,0.026423,0.0479715,110
1.11796e-08,-5.04632e-08,-4.31231e-09,0.0187152,0.0258498,0.0479715,111
1.22533e-08,-3.6771e-08,-5.07714e-09,0.0202083,0.0251228,0.0479715,112
1.13297e-08,-2.72711e-08,-5.14701e-09,0.0216208,0.0242493,0.0479715,113
1.26189e-08,-1.99847e-08,-3.83862e-09,0.0229383,0.0232383,0.0479715,114
1.37003e-08,-1.49725e-08,-3.41283e-09,0.0241476,0.0221,0.0479715,115
1.37922e-08,-1.07991e-08,-3.14413e-09,0.0252363,0.0208459,0.0479715,116
1.32325e-08,-1.13615e-08,-2.0601e-09,0.0248902,0.0211987,0.0495639,117
1.28558e-08,-1.10063e-08,-1.11133e-09,0.0247853,0.021088,0.0512223,118
1.30136e-08,-9.16077e-09,1.46343e-10,0.0249938,0.0204538,0.052745,119
1.28714e-08,-7.19635e-09,9.19154e-10,0.0254358,0.0193983,0.0539604,120
1.17862e-08,-5.84026e-09,1.2182e-09,0.0259679,0.0180844,0.0548292,121
1.02236e-08,-5.12627e-09,1.46163e-09,0.0264938,0.0166104,0.0553939,122
8.33664e-09,-4.29091e-09,1.41931e-09,0.0269566,0.015041,0.0556915,123
6.03212e-09,-3.36207e-09,1.12928e-09,0.0273251,0.01342,0.0557507,124
8.6822e-09,-3.8208e-09,1.38126e-09,0.026711,0.0146534,0.0567151,125
8.72929e-09,-4.53872e-09,1.92772e-09,0.0259506,0.0158229,0.0576583,126
9.40262e-09,-5.06072e-09,2.12286e-09,0.0250513,0.0169192,0.0585639,127
9.50622e-09,-6.09583e-09,1.94484e-09,0.0240184,0.0179358,0.0594196,128
9.02098e-09,-7.40894e-09,2.4682e-09,0.022859,0.0188642,0.0602126,129
9.6881e-09,-9.44804e-09,2.19499e-09,0.0215837,0.0196939,0.0609296,130
9.27939e-09,-1.19138e-08,2.30714e-09,0.0202001,0.0204175,0.0615604,131
9.16548e-09,-1.34122e-08,2.83651e-09,0.0187232,0.0210242,0.0620931,132
6.47831e-09,-1.63088e-08,2.6985e-09,0.0171771,0.0215033,0.0625159,133
5.67583e-09,-1.68469e-08,4.18498e-09,0.015579,0.0218499,0.0628229,134
1.93663e-09,-1.96878e-08,4.28735e-09,0.0139281,0.0220623,0.0630115,135
-8.13457e-10,-1.99188e-08,2.57915e-09,0.0122476,0.022134,0.0630752,136
2.82821e-09,-2.13659e-08,3.41923e-09,0.0122476,0.0231455,0.0617156,137
-9.80621e-10,-2.65299e-08,5.05889e-09,0.0122476,0.0240577,0.0602468,138
8.59636e-11,-3.4613e-08,4.76797e-09,0.0122476,0.0248636,0.0586804,139
-1.40225e-10,-4.13712e-08,4.38797e-09,0.0122476,0.0255566,0.0570288,140
-6.97316e-10,-4.79214e-08,2.88775e-09,0.0122476,0.0261313,0.0553053,141
-8.17581e-11,-5.4962e-08,1.60546e-09,0.0122476,0.0265831,0.0535235,142
-9.88514e-10,-5.91942e-08,-1.51675e-09,0.0122476,0.0269084,0.0516975,143
-9.52756e-10,-6.20483e-08,-1.76239e-09,0.0122476,0.0271046,0.0498419,144
9.45628e-09,-1.22089e-08,2.71192e-09,0.020944,0.021008,0.0600291,145
1.14483e-08,-1.4845e-08,1.49933e-09,0.021443,0.0216012,0.0584828,146
1.16184e-08,-1.48913e-08,1.47039e-09,0.0218718,0.022111,0.0568563,147
1.12524e-08,-1.65792e-08,3.16388e-10,0.0222272,0.0225335,0.0551621,148
1.15217e-08,-1.76854e-08,1.10642e-10,0.0225065,0.0228655,0.053413,149
1.19788e-08,-1.86326e-08,-1.38815e-09,0.0227075,0.0231045,0.0516224,150
1.11405e-08,-1.93872e-08,-2.78872e-09,0.0228288,0.0232486,0.0498039,151
1.01717e-08,-8.94209e-09,2.29511e-09,0.0225321,0.0201453,0.059118,152
9.70859e-09,-9.50414e-09,1.58474e-09,0.023022,0.020727,0.0574122,153
1.17301e-08,-1.14186e-08,9.4035e-10,0.0234285,0.0212097,0.0556245,154
1.21538e-08,-1.20417e-08,8.85691e-11,0.0237482,0.0215894,0.0537702,155
1.37953e-08,-1.28136e-08,-1.02705e-09,0.0239785,0.0218629,0.0518655,156
1.40813e-08,-1.31612e-08,-2.06474e-09,0.0241174,0.0220279,0.049927,157
1.0668e-08,-7.09229e-09,2.59479e-09,0.0239283,0.0190954,0.058219,158
1.1537e-08,-7.59726e-09,1.87016e-09,0.024381,0.0196287,0.0564878,159
1.16841e-08,-9.13386e-09,6.26411e-10,0.0247474,0.0200609,0.0546843,160
1.04704e-08,-5.92583e-09,1.76333e-09,0.0250894,0.0178416,0.0574881,161
1.17546e-08,-6.38878e-09,1.61209e-09,0.0254613,0.0182714,0.0560078,162
1.04148e-08,-4.98773e-09,1.64436e-09,0.0261032,0.0165151,0.0566139,163
8.79076e-09,-1.7065e-08,4.00163e-09,0.0192959,0.0217983,0.0606181,164
1.02394e-08,-1.86111e-08,2.7064e-09,0.0198536,0.0224625,0.0590186,165
9.74528e-09,-2.00459e-08,1.7022e-09,0.0203336,0.0230337,0.057325,166
1.08937e-08,-2.2973e-08,8.19366e-10,0.0207317,0.0235075,0.0555518,167
1.06742e-08,-2.39829e-08,-1.69055e-10,0.0210448,0.0238801,0.0537139,168
1.06383e-08,-2.66609e-08,-1.77941e-09,0.0212704,0.0241484,0.0518272,169
1.13365e-08,-2.86966e-08,-2.93308e-09,0.0214064,0.0243103,0.0499076,170
8.62702e-09,-1.88206e-08,4.30678e-09,0.0174842,0.0223404,0.0612369,171
1.09969e-08,-2.25063e-08,3.12961e-09,0.0180419,0.0230119,0.0597988,172
9.69763e-09,-2.48847e-08,2.63801e-09,0.0185326,0.0236015,0.0582744,173
1.21455e-08,-2.7789e-08,1.17633e-09,0.0189532,0.0241061,0.0566747,174
1.1798e-08,-3.11935e-08,-7.07641e-11,0.0193011,0.024523,0.0550116,175
1.09732e-08,-3.47774e-08,-1.38041e-09,0.019574,0.0248499,0.053297,176
1.10802e-08,-3.58805e-08,-2.31835e-09,0.0197702,0.0250849,0.0515436,177
1.19888e-08,-3.9046e-08,-3.21818e-09,0.0198885,0.0252264,0.0497641,178
7.11846e-09,-2.00067e-08,2.53546e-09,0.0156871,0.0227883,0.0615349,179
7.60303e-09,-2.4268e-08,2.90288e-09,0.0162876,0.0235331,0.0600773,180
8.25727e-09,-2.92168e-08,4.14052e-09,0.0168157,0.0241833,0.0585265,181
9.68497e-09,-3.392e-08,4.12436e-09,0.0172679,0.0247376,0.0568945,182
1.11696e-08,-3.80373e-08,1.71835e-09,0.0176417,0.0251944,0.0551937,183
9.74763e-09,-4.23796e-08,-1.91761e-09,0.0179352,0.0255516,0.0534374,184
1.05537e-08,-4.59978e-08,-2.67716e-09,0.0181458,0.0258081,0.051639,185
1.14997e-08,-5.16138e-08,-2.45473e-09,0.0182728,0.0259625,0.0498123,186
1.38643e-09,-2.15595e-08,6.76057e-09,0.0138825,0.0230613,0.0616814,187
3.55443e-09,-2.65649e-08,5.84142e-09,0.0145108,0.0238834,0.0602147,188
5.15272e-09,-3.3173e-08,5.453e-09,0.0150631,0.0245953,0.0586512,189
7.18415e-09,-3.87295e-08,4.98256e-09,0.0155368,0.0251985,0.0570034,190
8.68088e-09,-4.45993e-08,3.08872e-09,0.0159277,0.0256933,0.0552841,191
7.84002e-09,-4.98446e-08,1.44516e-09,0.0162347,0.0260791,0.0535071,192
9.6161e-09,-5.4118e-08,-2.18586e-10,0.0164552,0.0263554,0.0516864,193
1.18059e-08,-6.0953e-08,-6.13242e-09,0.0165879,0.0265215,0.0498363,194
4.01678e-09,-4.17049e-08,5.29112e-09,0.0138439,0.0255645,0.0567762,195
4.31827e-09,-4.9296e-08,3.34651e-09,0.0142207,0.0260657,0.0550957,196
4.03224e-09,-5.5138e-08,2.94664e-10,0.0145161,0.0264552,0.0533618,197
4.18618e-09,-5.84745e-08,-5.16436e-10,0.0147281,0.0267333,0.0515876,198
7.31562e-09,-5.8343e-08,7.74674e-10,0.014856,0.0269002,0.0497863,199
-1.33172e-08,-1.08393e-08,-3.10109e-09,-0.000740981,0.0208459,0.0479715,200
-1.3139e-08,-1.42354e-08,-3.39759e-09,0.000347706,0.0221,0.0479715,201
-1.17574e-08,-1.92178e-08,-4.01564e-09,0.00155695,0.0232383,0.0479715,202
-1.14961e-08,-2.65293e-08,-4.11714e-09,0.00287449,0.0242493,0.0479715,203
-1.22095e-08,-3.6816e-08,-4.81539e-09,0.00428699,0.0251228,0.0479715,204
-1.22467e-08,-4.9403e-08,-4.87796e-09,0.00578013,0.0258498,0.0479715,205
-1.51789e-08,-5.79549e-08,-7.16684e-09,0.00733879,0.026423,0.0479715,206
-1.06286e-08,-6.59839e-08,-6.92796e-09,0.00894719,0.0268367,0.0479715,207
1.18473e-08,-5.83669e-08,-6.47517e-09,0.010589,0.0270866,0.0479715,208
-2.52138e-09,-2.04386e-08,3.12822e-09,0.010566,0.0220622,0.0630114,209
-6.34332e-09,-1.74364e-08,4.53749e-09,0.00892093,0.0218507,0.0628236,210
-7.11216e-09,-1.55813e-08,3.77903e-09,0.00731713,0.021503,0.0625156,211
-8.91137e-09,-1.36422e-08,3.94417e-09,0.00576059,0.0210201,0.0620894,212
-9.08854e-09,-1.17743e-08,2.93553e-09,0.00428245,0.0204115,0.0615552,213
-1.02482e-08,-9.89021e-09,2.78668e-09,0.00290483,0.01969,0.0609261,214
-8.93837e-09,-7.23805e-09,1.89445e-09,0.00163897,0.0188661,0.0602143,215
-9.44279e-09,-6.15698e-09,2.1521e-09,0.000482322,0.0179406,0.0594237,216
-9.37898e-09,-4.92678e-09,2.16703e-09,-0.000551905,0.0169237,0.0585676,217
-8.74152e-09,-4.48529e-09,2.04526e-09,-0.00145337,0.0158256,0.0576604,218
-8.71002e-09,-3.80743e-09,1.38081e-09,-0.00221407,0.0146562,0.0567173,219
-6.05466e-09,-3.34162e-09,1.10688e-09,-0.0028298,0.01342,0.0557507,220
-8.34192e-09,-4.26437e-09,1.36935e-09,-0.00246449,0.0150288,0.0556928,221
-1.02647e-08,-5.15824e-09,1.53353e-09,-0.0020024,0.0165985,0.0553972,222
-1.16158e-08,-5.98876e-09,1.1975e-09,-0.00147726,0.0180724,0.0548352,223
-1.28428e-08,-7.10955e-09,9.45216e-10,-0.000942882,0.0193927,0.0539652,224
-1.29545e-08,-8.94445e-09,5.77439e-11,-0.000500519,0.0204487,0.0527531,225
-1.25374e-08,-1.08478e-08,-1.10842e-09,-0.000290329,0.0210861,0.0512304,226
-1.25175e-08,-1.13443e-08,-2.25773e-09,-0.00039372,0.0211994,0.0495718,227
-9.78052e-09,-1.31455e-08,2.66671e-09,0.00355141,0.0210079,0.0600293,228
-1.19693e-08,-1.39899e-08,1.81855e-09,0.0030524,0.0216011,0.058483,229
-1.15004e-08,-1.51424e-08,7.13659e-10,0.00262354,0.0221109,0.0568565,230
-1.13002e-08,-1.65169e-08,-1.79518e-10,0.0022681,0.0225334,0.0551623,231
-1.18814e-08,-1.75966e-08,-2.17454e-10,0.00198879,0.0228655,0.0534131,232
-1.18847e-08,-1.81882e-08,-1.45031e-09,0.00178775,0.0231044,0.0516225,233
-1.14064e-08,-1.86428e-08,-2.97754e-09,0.00166651,0.0232486,0.049804,234
-9.99021e-09,-1.58762e-08,2.31983e-09,0.00519928,0.0217985,0.0606178,235
-1.04401e-08,-1.77367e-08,2.36552e-09,0.00464156,0.0224626,0.0590183,236
-1.06866e-08,-1.93778e-08,1.2974e-09,0.00416163,0.0230338,0.0573247,237
-1.0233e-08,-2.26566e-08,6.93382e-10,0.00376354,0.0235076,0.0555515,238
-1.09744e-08,-2.43236e-08,-7.51719e-10,0.00345044,0.0238801,0.0537137,239
-1.04906e-08,-2.62581e-08,-1.74951e-09,0.00322492,0.0241484,0.051827,240
-1.10744e-08,-2.8428e-08,-2.84278e-09,0.00308891,0.0243103,0.0499075,241
-9.60771e-09,-1.92338e-08,3.06149e-09,0.00701108,0.0223404,0.0612368,242
-9.50468e-09,-2.24303e-08,3.82475e-09,0.00645337,0.023012,0.0597987,243
-9.70543e-09,-2.49864e-08,3.18763e-09,0.00596271,0.0236015,0.0582743,244
-9.91322e-09,-2.78445e-08,1.46172e-09,0.00554206,0.0241061,0.0566747,245
-1.2008e-08,-3.10982e-08,5.61813e-10,0.00519414,0.024523,0.0550115,246
-1.07749e-08,-3.39201e-08,-1.2381e-09,0.00492131,0.0248499,0.053297,247
-1.13471e-08,-3.61535e-08,-2.42743e-09,0.0047251,0.0250849,0.0515436,248
-1.26626e-08,-3.83418e-08,-2.85842e-09,0.0046068,0.0252264,0.0497641,249
-6.78353e-09,-2.05521e-08,4.60825e-09,0.00880826,0.0227882,0.061535,250
-7.8941e-09,-2.50924e-08,5.09873e-09,0.00820771,0.0235331,0.0600774,251
-7.93282e-09,-3.02499e-08,3.66869e-09,0.00767958,0.0241832,0.0585266,252
-9.18919e-09,-3.42572e-08,4.18449e-09,0.00722743,0.0247376,0.0568946,253
-1.14667e-08,-3.94193e-08,2.56528e-10,0.00685357,0.0251943,0.0551938,254
-1.16481e-08,-4.24952e-08,-7.7353e-11,0.00656012,0.0255516,0.0534375,255
-1.09456e-08,-4.68042e-08,-2.92902e-09,0.00634949,0.0258081,0.051639,256
-1.19782e-08,-5.05276e-08,-2.95251e-09,0.00622249,0.0259625,0.0498123,257
-4.21961e-09,-2.06534e-08,5.81192e-09,0.0106128,0.0230613,0.0616814,258
-3.95552e-09,-2.68011e-08,6.13638e-09,0.00998449,0.0238834,0.0602147,259
-5.33615e-09,-3.34434e-08,4.18533e-09,0.00943213,0.0245953,0.0586512,260
-6.84155e-09,-3.81726e-08,5.70889e-09,0.0089585,0.0251985,0.0570033,261
-7.31475e-09,-4.58036e-08,3.24673e-09,0.00856754,0.0256933,0.0552841,262
-7.72399e-09,-4.96913e-08,2.05507e-09,0.00826063,0.0260791,0.0535071,263
-8.73289e-09,-5.59216e-08,-8.07838e-10,0.0080401,0.0263554,0.0516864,264
-1.0276e-08,-5.87624e-08,-4.38789e-09,0.00790737,0.0265215,0.0498363,265
-5.02346e-09,-4.33747e-08,4.36193e-09,0.0106514,0.0255645,0.0567762,266
-3.90002e-09,-4.82804e-08,5.53361e-09,0.0102746,0.0260657,0.0550957,267
-2.66483e-09,-5.58737e-08,-5.64611e-11,0.00997922,0.0264552,0.0533618,268
-3.07993e-09,-5.99777e-08,-1.15321e-09,0.0097672,0.0267333,0.0515876,269
-4.41809e-09,-6.2115e-08,-5.77463e-10,0.00963927,0.0269002,0.0497863,270
-9.80308e-09,-1.0311e-08,2.3457e-09,0.00196324,0.0201453,0.0591181,271
-1.07351e-08,-9.91992e-09,1.81862e-09,0.00147332,0.020727,0.0574123,272
-1.18873e-08,-1.11858e-08,1.03363e-09,0.00106679,0.0212096,0.0556245,273
-1.22203e-08,-1.21641e-08,-2.04051e-11,0.000747109,0.0215894,0.0537702,274
-1.37045e-08,-1.2397e-08,-9.91709e-10,0.000516813,0.0218628,0.0518656,275
-1.36403e-08,-1.31546e-08,-2.12e-09,0.000377858,0.0220279,0.049927,276
-1.06543e-08,-7.17708e-09,2.89992e-09,0.000567161,0.0190952,0.0582195,277
-1.18112e-08,-7.80683e-09,1.96296e-09,0.000114475,0.0196285,0.0564888,278
-1.15609e-08,-9.08539e-09,5.61924e-10,-0.000251893,0.0200606,0.0546858,279
-1.04255e-08,-5.86228e-09,1.94836e-09,-0.000594128,0.0178417,0.0574879,280
-1.17852e-08,-6.42292e-09,1.70452e-09,-0.000966138,0.0182715,0.0560074,281
-1.02583e-08,-4.98867e-09,1.7952e-09,-0.00160799,0.0165152,0.0566136,282
1.39103e-08,-1.05173e-08,-3.22697e-09,0.025299,0.0207638,0.0477513,283
3.12797e-10,-6.09585e-08,-8.67358e-09,0.0122476,0.0271143,0.0462446,284
1.11544e-09,-5.38957e-08,-8.52339e-09,0.0122476,0.026947,0.0445294,285
-1.75019e-09,-5.66161e-08,-1.43004e-08,0.0122476,0.0266695,0.0428376,286
2.86862e-10,-5.04962e-08,-1.52761e-08,0.0122476,0.0262836,0.0411805,287
1.41687e-09,-4.76578e-08,-1.39911e-08,0.0122476,0.0257919,0.0395694,288
4.07158e-11,-3.81881e-08,-1.82965e-08,0.0122476,0.0251979,0.0380152,289
6.75637e-11,-2.87856e-08,-1.79319e-08,0.0122476,0.0245054,0.0365285,290
1.52729e-09,-2.28724e-08,-1.44044e-08,0.0122476,0.0237192,0.0351193,291
-3.76857e-10,-1.20045e-08,-2.01348e-08,0.0122476,0.0228446,0.0337971,292
2.10239e-09,-1.04465e-08,-2.1187e-08,0.0140303,0.0227684,0.0338732,293
4.79677e-09,-1.38881e-08,-2.07719e-08,0.0158032,0.0225389,0.0341028,294
5.21805e-09,-1.21654e-08,-1.66561e-08,0.0175135,0.0221641,0.0344776,295
6.88859e-09,-1.17514e-08,-1.64845e-08,0.0191505,0.0216509,0.0349907,296
8.43897e-09,-9.67838e-09,-1.47107e-08,0.0207044,0.0210049,0.0356368,297
9.59082e-09,-8.99503e-09,-1.2898e-08,0.0221373,0.0202467,0.0363949,298
1.02264e-08,-8.19789e-09,-1.1121e-08,0.0234499,0.0193829,0.0372588,299
1.08588e-08,-7.0271e-09,-9.5557e-09,0.0246341,0.018423,0.0382187,300
1.07143e-08,-6.45573e-09,-7.81846e-09,0.0256687,0.0173912,0.0392505,301
1.11919e-08,-6.92817e-09,-7.19706e-09,0.0258904,0.0179612,0.040664,302
1.16107e-08,-7.55208e-09,-6.55728e-09,0.0259985,0.018528,0.0420814,303
1.36209e-08,-7.75984e-09,-5.88879e-09,0.0259948,0.0190924,0.0435023,304
